,title,official_url,rev_number,metadata_visibility,status_changed,eprint_status,subjects,abstract,eprintid,date_type,ispublished,documents,full_text_status,uri,lastmod,userid,datestamp,patent_applicant,creators,date,dir,id_number,pages,type,divisions,volume,pagerange,publisher,number,refereed,issn,publication,event_type,event_dates,event_title,event_location,pres_type,isbn,place_of_pub,series,succeeds,related_url,contributors,corp_creators,projects,funders,keywords,contact_email,referencetext,book_title,editors
99,ISOLASI SENYAWA BIOAKTIF DARI KULIT CABANG TUMBUHAN PUDAU Artocarpus kemando Miq.),,8,show,2019-11-04 08:20:25,archive,['QD'],"Tujuan penelitian ini adalah mengisolasi dan mengidentifikasi senyawa flavonoid bioaktif yang terkandung dalam fraksi polar kulit cabang tumbuhan pudau (Artocarpus kemando Miq.) yang berasal dari Karang Anyar, Klaten, Penengahan, Lampung Selatan.  Isolasi senyawa dimulai dengan ekstraksi menggunakan metode maserasi dengan pelarut metanol, yang selanjutnya dimurnikan menggunakan metode kromatografi cair vakum dan kromatografi kolom.  Struktur molekul senyawa flavonoid ditentukan secara fisika, dan spektroskopi (UV-Vis dan IR).  Senyawa murni hasil isolasi berupa kristal berwarna kuning dengan titik leleh 255-258oC.  Berdasarkan hasil analisis spektroskopi dan membandingkan dengan senyawa standard, menunjukkan bahwa senyawa hasil isolasi merupakan artonin E, dengan berat 106,8 mg.  Senyawa ini menunjukkan aktivitas antikanker yang kuat dengan IC50  (1,56 µg/mL) pada uji sitotoksisitas menggunakan sel leukemia P-388, juga menunjukkan aktivitas antibakteri dengan kategori sedang terhadap Bacillus subtilis dan Escherichia coli.",15265,,unpub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 15265, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28401', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 1760398, 'fileid': 131300, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-11-04 05:24:09', 'hash': 'd42ecc963de918ec002162445ba1c895', 'filename': 'Tati-Seminar-Nasional-Kimia.pdf', 'objectid': 28401, 'uri': 'http://repository.lppm.unila.ac.id/id/file/131300'}], 'main': 'Tati-Seminar-Nasional-Kimia.pdf', 'docid': 28401}]",public,http://repository.lppm.unila.ac.id/id/eprint/15265,2019-11-04 08:20:25,1059,2019-11-04 08:20:25,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Suhartati', 'given': 'Tati'}, 'id': 'tati.suhartati@fmipa.unila.ac.id'}, {'id': 'yandri.as@fmipa.unila.ac.id', 'name': {'given': 'Yandri', 'lineage': None, 'family': 'Yandri', 'honourific': None}}, {'name': {'family': 'Hardoko', 'honourific': None, 'lineage': None, 'given': 'Insan Qudus'}, 'id': None}, {'name': {'family': 'Suripto', 'honourific': None, 'lineage': None, 'given': 'Suripto'}, 'id': 'riptounila@gmail.com'}]",2019-07-06 00:00:00.000000000,disk0/00/01/52/65,,,conference_item,['FMIPA4'],,,,,FALSE,,,conference,6-7 Juli 2019,Semirta & ICST Bengkulu 2019,Bengkulu,speech,,,,,,,,,,,,,,
100,"ISOLATION, CHARACTERIZATION, MODIFICATION OF ARTOCARPIN COMPOUND FROM PUDAU PLANT (Artocarpus kemando Miq.) AND BIOACTIVITY ANTIBACTERIAL ASSAY  OF ARTOCARPIN COMPOUND AND THEIR MODIFICATION RESULT",,10,show,2019-11-04 08:20:04,archive,['QD'],"Abstract : Artocarpus kemando Miq. is a species from Moraceae family in Indonesia know as Pudau plant. The  purposes of this research  are to isolate, characterize, modify and test the antibacterial activity to the artocarpin compounds isolated from pudau plants. The research stages includeed sample preparation, extraction, isolation, and purification of compounds using chromatographic techniques (TLC, VLC, and CC), characterization of compounds using spectroscopy. Isolated compound was obtained as a yellow crystal with a melting point of 185-187 oC. Based on the results of spectroscopic analysis indicated that it has been successfully isolated a prenylated flavonoid, artocarpin in the amount of  35.2 mg. The modification of artocarpin with acetic anhydride produced acetyled artocarpin as yellow crystal. Artocarpin and the modified compounds showed an antibacterial activity against Bacillus subtilis and Escherichia coli.",15275,,unpub,"[{'security': 'public', 'placement': 2, 'eprintid': 15275, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/131654', 'objectid': 28419, 'hash': 'e53c6987cef370ae6c8186b92467dfd9', 'filename': 'Sertifikat Itera dan Makalah seminar Internasional Tati .pdf', 'mtime': '2019-11-04 06:03:34', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 131654, 'filesize': 627987, 'datasetid': 'document'}], 'main': 'Sertifikat Itera dan Makalah seminar Internasional Tati .pdf', 'docid': 28419, 'uri': 'http://repository.lppm.unila.ac.id/id/document/28419', 'rev_number': 1, 'format': 'text', 'pos': 2}]",public,http://repository.lppm.unila.ac.id/id/eprint/15275,2019-11-04 08:20:04,1059,2019-11-04 08:20:04,,"[{'id': 'tati.suhartati@fmipa.unila.ac.id', 'name': {'given': 'Tati', 'lineage': None, 'family': 'Suhartati', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Yandri', 'honourific': None, 'given': 'Yandri'}, 'id': 'yandri.as@fmipa.unila.ac.id'}, {'name': {'given': 'Suripto', 'lineage': None, 'honourific': None, 'family': 'Suripto'}, 'id': 'riptounila@gmail.com'}, {'id': None, 'name': {'given': 'Insan Qudus', 'family': 'Hardoko', 'honourific': None, 'lineage': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Sa’diah', 'given': 'Khalimatus'}, 'id': None}]",2019-10-25 00:00:00.000000000,disk0/00/01/52/75,,,conference_item,['FMIPA4'],,,,,FALSE,,,conference,25–26 October 2019,"Internasional conference of science, ITERA 2019","Institut Teknologi Sumatera campus, Lampung Selatan, Indonesia",speech,,,,,,,,,,,,,,
101,Peer reviewed of Uji Antibakteri dan Antimalaria Senyawa Difeniltimah(IV) dan Trifeniltimah(IV) 3-nitrobenzoat,,7,show,2021-04-13 02:12:34,archive,['QD'],,29126,,pub,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/43234', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 9814486, 'mime_type': 'application/pdf', 'fileid': 258323, 'hash': '779017aac8ceb0fc149e5f1aee28cd39', 'filename': '1-REVIEWED PROS-NASIONAL.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-12 03:48:00', 'objectid': 43234, 'uri': 'http://repository.lppm.unila.ac.id/id/file/258323'}], 'main': '1-REVIEWED PROS-NASIONAL.pdf', 'docid': 43234, 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 29126}]",public,http://repository.lppm.unila.ac.id/id/eprint/29126,2021-04-13 02:12:34,564,2021-04-13 02:12:34,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Sutopo', 'given': 'Hadi'}, 'id': 'sutopohadi@fmipa.unila.ac.id'}, {'id': None, 'name': {'family': 'Bayu', 'honourific': None, 'lineage': None, 'given': 'Andani'}}, {'id': None, 'name': {'given': 'Ambarwati', 'lineage': None, 'family': 'Yuli', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Noviany', 'lineage': None, 'given': 'Noviany'}, 'id': 'noviany@fmipa.unila.ac.id'}]",1970-01-01 00:00:00.000002019,disk0/00/02/91/26,,,other,['FMIPA4'],,,Universitas Lampung,,,,,,,,,,,,,,,,,,,,,,,
102,Peer reviewed of The Potency Study of Organotin(IV) 3-Nitrobenzoate Compounds asAntimalarial Agents,,7,show,2021-04-13 02:12:31,archive,['QD'],,29125,,pub,"[{'files': [{'fileid': 258311, 'mime_type': 'application/pdf', 'mtime': '2021-04-12 03:45:31', 'hash_type': 'MD5', 'filename': '4-REVIEWED PROS-NTERNASIONAL.pdf', 'hash': '09d27513a9cc9eb0b03f05f1ff8f5c40', 'datasetid': 'document', 'filesize': 11111487, 'objectid': 43233, 'uri': 'http://repository.lppm.unila.ac.id/id/file/258311'}], 'docid': 43233, 'main': '4-REVIEWED PROS-NTERNASIONAL.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43233', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 29125, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29125,2021-04-13 02:12:31,564,2021-04-13 02:12:31,,"[{'id': 'sutopohadi@fmipa.unila.ac.id', 'name': {'family': 'Sutopo', 'honourific': None, 'lineage': None, 'given': 'Hadi'}}, {'id': 'noviany@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Noviany', 'lineage': None, 'given': 'Noviany'}}, {'name': {'given': 'Insan Qudus', 'lineage': None, 'family': 'Hardoko', 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Pakorn', 'lineage': None, 'given': 'Wattana-Amorn'}, 'id': None}]",1970-01-01 00:00:00.000002019,disk0/00/02/91/25,,,other,['FMIPA4'],,,IOP Publishing,,,,,,,,,,,,,,,,,,,,,,,
103,The Potency Study of Organotin(IV) 3-Nitrobenzoate Compounds as Antimalarial Agents,,6,show,2019-11-14 07:40:38,archive,['QD'],"This paper reports the potency study of organotin(IV) 3-nitrobenzoate as antimalarial agent. The organotin(IV) 3-nitrobenzoate compounds were synthesized by reacting the intermediate products dibutyltin(IV) oxide, diphenyltin(IV) dihydroxide and triphenyltin(IV) hydroxide, with 3-nitrobenzoic acid. The antimalarial activity study was performed against Plasmodium falcifarum and the result of IC50 of the three compounds tested, i.e. dibutyltin(IV) di-3- nitrobenzoate, diphenyltinIV) di-3-nitrobenzoate and triphenyltin(IV) 3-nitrobenzoate were 8.1 x 10-3, 5.2 x 10-2 and 7.2 x 10-3 µg/mL, respectively, while the the chloroquine gave IC50 2 x 10-3 µg/mL). The IC50 of the compounds tested were little bit higher than the positive control, however these organotin(IV) compounds synthesized are not resistent to Plasmodium, thus the possible development as antimalarial agent is widely opened.",16005,published,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 16005, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29100', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 652724, 'fileid': 137194, 'mime_type': 'application/pdf', 'mtime': '2019-11-08 09:10:20', 'hash_type': 'MD5', 'filename': 'Sutopo Hadi_The Potency Study of Organotin(IV) 3-Nitrobenzoate Compounds as Antimalarial Agents.pdf', 'hash': 'ed6af93401df69611c40955496175e9a', 'objectid': 29100, 'uri': 'http://repository.lppm.unila.ac.id/id/file/137194'}], 'docid': 29100, 'main': 'Sutopo Hadi_The Potency Study of Organotin(IV) 3-Nitrobenzoate Compounds as Antimalarial Agents.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/16005,2019-11-14 07:40:38,564,2019-11-14 07:40:38,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Sutopo', 'given': 'Hadi'}, 'id': 'sutopohadi@fmipa.unila.ac.id'}, {'name': {'given': 'Noviany', 'honourific': None, 'family': 'Noviany', 'lineage': None}, 'id': 'noviany@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Insan Qudus', 'lineage': None, 'honourific': None, 'family': 'Hardoko'}}, {'id': None, 'name': {'honourific': None, 'family': 'Pakorn', 'lineage': None, 'given': 'Wattana-Amorn'}}]",2019-10-01 00:00:00.000000000,disk0/00/01/60/05,,,article,['FMIPA4'],1338,1-7,IOP Publishing,12012,TRUE,1742-6588 Online ISSN: 1742-6596,Journal of Physics: Conf. Series,,,,,,,,,,,,,,,,,,,
104,Similarity Index of The Potency Study of Organotin(IV) 3-Nitrobenzoate Compounds asAntimalarial Agents,,7,show,2021-04-13 02:12:26,archive,['QD'],,29123,,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 29123, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/258297', 'objectid': 43231, 'filesize': 2093675, 'datasetid': 'document', 'filename': 'The_Potency_Study_of_Organotin_IV__3_Nitrobenzoate.pdf', 'hash': '5ce5573efdc5edfaf86c3da7d94790c3', 'hash_type': 'MD5', 'mtime': '2021-04-12 03:42:22', 'mime_type': 'application/pdf', 'fileid': 258297}], 'docid': 43231, 'main': 'The_Potency_Study_of_Organotin_IV__3_Nitrobenzoate.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43231', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29123,2021-04-13 02:12:26,564,2021-04-13 02:12:26,,"[{'id': 'sutopohadi@fmipa.unila.ac.id', 'name': {'family': 'Sutopo', 'honourific': None, 'lineage': None, 'given': 'Hadi'}}, {'id': 'noviany@fmipa.unila.ac.id', 'name': {'given': 'Noviany', 'family': 'Noviany', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'given': 'Insan Qudus', 'lineage': None, 'honourific': None, 'family': 'Hardoko'}}, {'id': None, 'name': {'honourific': None, 'family': 'Pakorn', 'lineage': None, 'given': 'Wattana-Amorn'}}]",1970-01-01 00:00:00.000002019,disk0/00/02/91/23,,,other,['FMIPA4'],,,IOP Publishing,,,,,,,,,,,,,,,,,,,,,,,
105,Characterization of antioxidative fraction of plant stem Bouea macrophylla Griff,,8,show,2019-11-14 07:40:25,archive,['QD'],Ethyl acetate extract of gandaria (Bouea macrophylla Griff) has very strong antioxidant activity. The aims of this study are to separate and characterize the active fraction of antioxidants and determine the antioxidant activity quantitatively. Ethyl acetate extract of B. macrophylla was separated by gravity column chromatography. Fraction separating was guided with qualitative testing of antioxidant activity. Active fraction result of separation was characterized by liquid chromatography-mass spectroscopy and quantitatively analyzed antioxidant activity using the 2.2-diphenyl-1- picrylhydrazyl method. Naringenin and luteolin were identified in the D-2 fraction which had very strong antioxidant activity with an IC50 value of 2.13 ppm. The hydroxyl group OH group of naringenin and luteolin compounds was thought to play a role in the reduction of free radicals,15989,published,pub,"[{'main': 'Tarso_Characterization of antioxidative fraction of plant stem Bouea macrophylla Griff.pdf', 'docid': 29097, 'files': [{'filesize': 704255, 'datasetid': 'document', 'filename': 'Tarso_Characterization of antioxidative fraction of plant stem Bouea macrophylla Griff.pdf', 'hash': '466b7b4c26d66f27da6911611573cde9', 'hash_type': 'MD5', 'mtime': '2019-11-08 08:58:55', 'mime_type': 'application/pdf', 'fileid': 137158, 'uri': 'http://repository.lppm.unila.ac.id/id/file/137158', 'objectid': 29097}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/29097', 'rev_number': 1, 'eprintid': 15989, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/15989,2019-11-14 07:40:25,564,2019-11-14 07:40:25,,"[{'id': None, 'name': {'lineage': None, 'family': 'Tarso', 'honourific': None, 'given': 'Rudiana'}}, {'id': None, 'name': {'given': 'Suryani', 'family': 'Nani', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Dimas', 'lineage': None, 'given': 'Danang Indriatmoko'}}, {'id': None, 'name': {'given': 'Yusransyah', 'lineage': None, 'family': 'Yusransyah', 'honourific': None}}, {'name': {'given': 'Amelia', 'family': 'Ane', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Noviany', 'lineage': None, 'given': 'Noviany'}, 'id': 'noviany@fmipa.unila.ac.id'}, {'id': 'sutopohadi@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Sutopo', 'given': 'Hadi'}}]",2019-11-08 00:00:00.000000000,disk0/00/01/59/89,,,article,['FMIPA4'],1341,1-8,IOP Publishing,72008,TRUE,Print : 1742-6588 Online : 1742-6596,Journal of Physics: Conference Series,,,,,,,,,,,,,,,,,,,
106,Peer reviewed of Characterization of antioxidative fraction of plant stem Bouea macrophylla Griff,,8,show,2021-04-13 02:12:23,archive,['QD'],,29122,,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 29122, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43229', 'rev_number': 1, 'docid': 43229, 'main': '3-REVIEWED PROS-INTERNASIONAL.pdf', 'files': [{'filesize': 11439502, 'datasetid': 'document', 'filename': '3-REVIEWED PROS-INTERNASIONAL.pdf', 'hash': '53c594428873fe4cb0b5b7f00228cf2c', 'hash_type': 'MD5', 'mtime': '2021-04-12 03:38:56', 'mime_type': 'application/pdf', 'fileid': 258286, 'uri': 'http://repository.lppm.unila.ac.id/id/file/258286', 'objectid': 43229}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/29122,2021-04-13 02:12:23,564,2021-04-13 02:12:23,,"[{'name': {'given': 'Rudiana', 'lineage': None, 'family': 'Tarso', 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'Suryani', 'family': 'Nani', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Dimas', 'lineage': None, 'given': 'Danang Indriatmoko'}}, {'name': {'given': 'Yusransyah', 'honourific': None, 'family': 'Yusransyah', 'lineage': None}, 'id': None}, {'name': {'lineage': None, 'family': 'Ane', 'honourific': None, 'given': 'Amelia'}, 'id': None}, {'id': 'noviany@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Noviany', 'honourific': None, 'given': 'Noviany'}}, {'id': 'sutopohadi@fmipa.unila.ac.id', 'name': {'given': 'Hadi', 'lineage': None, 'honourific': None, 'family': 'Sutopo'}}]",1970-01-01 00:00:00.000002019,disk0/00/02/91/22,,,other,['FMIPA4'],,,IOP Publishing,,,,,,,,,,,,,,,,,,,,,,,
107,SimilarityIndex of Characterization of antioxidative fraction of plant stem Bouea macrophylla Griff,,8,show,2021-04-13 02:12:18,archive,['QD'],,29119,,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 29119, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 43227, 'uri': 'http://repository.lppm.unila.ac.id/id/file/258269', 'datasetid': 'document', 'filesize': 1985238, 'mime_type': 'application/pdf', 'fileid': 258269, 'hash': '5f389d53da3b6e03be4394dabbaee585', 'filename': 'Characterization_of_antioxidative_fraction_of_plan.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-12 03:35:30'}], 'docid': 43227, 'main': 'Characterization_of_antioxidative_fraction_of_plan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43227', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29119,2021-04-13 02:12:18,564,2021-04-13 02:12:18,,"[{'id': None, 'name': {'honourific': None, 'family': 'Tarso', 'lineage': None, 'given': 'Rudiana'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Nani', 'given': 'Suryani'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Dimas', 'given': 'Danang Indriatmoko'}}, {'id': None, 'name': {'given': 'Yusransyah', 'lineage': None, 'honourific': None, 'family': 'Yusransyah'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Ane', 'given': 'Amelia'}, 'id': None}, {'id': 'noviany@fmipa.unila.ac.id', 'name': {'family': 'Noviany', 'honourific': None, 'lineage': None, 'given': 'Noviany'}}, {'id': 'sutopohadi@fmipa.unila.ac.id', 'name': {'given': 'Hadi', 'family': 'Sutopo', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002019,disk0/00/02/91/19,,,other,['FMIPA4'],,,IOP Publishing,,,,,,,,,,,,,,,,,,,,,,,
108,Indekx Similarity of The antibacterial and anticancer test of cyclomulberochromen compoundsfrom Artocarpus altilis,,7,show,2021-06-07 08:51:45,archive,['AC'],Hasil Penilaian Sejawat Sebidang atau Peer Reviewer Karya Ilmiah : Jurnal Ilmiah Internasional,32184,published,pub,"[{'eprintid': 32184, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': '4. IS20% - The_antibacterial_and_anticancer_test_of_cyclomulb(1) 18032021.pdf', 'docid': 145878, 'files': [{'datasetid': 'document', 'filesize': 2198507, 'fileid': 380798, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-06-07 08:26:16', 'hash': 'f6f77d6a54fada015a1fa1589194ef01', 'filename': '4. IS20% - The_antibacterial_and_anticancer_test_of_cyclomulb(1) 18032021.pdf', 'objectid': 145878, 'uri': 'http://repository.lppm.unila.ac.id/id/file/380798'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/145878'}]",public,http://repository.lppm.unila.ac.id/id/eprint/32184,2021-06-07 08:51:45,1059,2021-06-07 08:51:45,,"[{'name': {'lineage': None, 'family': 'Tati', 'honourific': None, 'given': 'Suhartati'}}]",1970-01-01 00:00:00.000002019,disk0/00/03/21/84,,,other,['FMIPA4'],,,Research Journal of Chemistry and Environmen,,,,,,,,,,,,,,,,,,,,,,,
109,"Cellulose Nanofibers Preparation from Cassava
Peelsvia Mechanical Disruption",https://www.mdpi.com/2079-6439/7/5/44,6,show,2019-05-20 05:15:30,archive,['QD'],"In this study, cellulose and cellulose nanofibers (CNF) were extracted and prepared from cassava peels (CPs). The method of the cellulose extraction was performed by alkali treatment followed by a bleaching process. The CNF were prepared by mechanical disruption procedure (homogenization and ultrasonication), and the results were compared with a common acid hydrolysis procedure. The resulting cellulose and CNF from both procedures were then analyzed using FTIR, SEM, TEM, XRD, and TGA. The results show that cellulose and CNF were successfully prepared from both procedures. The physical properties of the produced CNF were different;
however, they hadsimilar chemical properties.",13079,published,pub,"[{'eprintid': 13079, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 26071, 'main': 'Fibers-7-44 -May 2019.pdf', 'files': [{'datasetid': 'document', 'filesize': 1652983, 'mime_type': 'application/pdf', 'fileid': 115034, 'filename': 'Fibers-7-44 -May 2019.pdf', 'hash': 'a3784e5633c2d5e3233d5e432c284601', 'hash_type': 'MD5', 'mtime': '2019-05-20 03:42:57', 'objectid': 26071, 'uri': 'http://repository.lppm.unila.ac.id/id/file/115034'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26071'}]",public,http://repository.lppm.unila.ac.id/id/eprint/13079,2019-05-20 05:15:30,1094,2019-05-20 05:15:30,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Widiarto', 'given': 'Sonny'}, 'id': 'sonny@fmipa.unila.ac.id'}, {'name': {'lineage': None, 'family': '.', 'honourific': None, 'given': 'Suharso'}, 'id': 'suharso_s@yahoo.com'}]",2019-05-15 00:00:00.000000000,disk0/00/01/30/79,doi:10.3390/fib7050044,,article,['FMIPA4'],7,1-11,Multidisciplinary Digital Publishing Institute (MDPI),44,TRUE,20796439,Fibers,,,,,,,,,,,,,,,,,,,
110,Indekx Similarity of The antibacterial and anticancer test of cyclomulberochromen compoundsfrom Artocarpus altilis,,7,show,2021-06-10 07:02:54,archive,['AC'],Hasil Penilaian Sejawat Sebidang Atau Peer Review Karya Ilmiah : Jurnal Ilmiah Internasional,32499,published,pub,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/147525', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'objectid': 147525, 'uri': 'http://repository.lppm.unila.ac.id/id/file/384613', 'fileid': 384613, 'mime_type': 'application/pdf', 'mtime': '2021-06-10 06:51:36', 'hash_type': 'MD5', 'filename': '4. IS20% - The_antibacterial_and_anticancer_test_of_cyclomulb(1) 18032021.pdf', 'hash': '199fa3656fe4cbf29b86ba1610facccc', 'datasetid': 'document', 'filesize': 2194578}], 'main': '4. IS20% - The_antibacterial_and_anticancer_test_of_cyclomulb(1) 18032021.pdf', 'docid': 147525, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 32499}]",public,http://repository.lppm.unila.ac.id/id/eprint/32499,2021-06-10 07:02:54,1047,2021-06-10 07:02:54,,"[{'name': {'given': 'Yandri', 'lineage': None, 'family': 'Yandri', 'honourific': None}, 'id': 'yandri.as@fmipa.unila.ac.id'}]",1970-01-01 00:00:00.000002019,disk0/00/03/24/99,,,other,['FMIPA4'],,,Research Journal of Chemistry and Environmen,,,,,,,,,,,,,,,,,,,,,,,
111,Peer Reviewer of The antibacterial and anticancer test of cyclomulberochromen compoundsfrom Artocarpus altilis,,7,show,2021-06-09 04:37:44,archive,['AC'],Hasil Penilaian Sejawat Sebidang Atau Peer Review Karya Ilmiah : Jurnal Ilmiah Internasional,32381,published,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 32381, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 1211600, 'mime_type': 'application/pdf', 'fileid': 383199, 'hash': '5c001d81b6f9d3f6030963d1d182902e', 'filename': '5. The antibacterial and anticancer test of cyclomulberochromen compoundsfrom Artocarpus altilis.pdf', 'hash_type': 'MD5', 'mtime': '2021-06-09 03:46:07', 'objectid': 146891, 'uri': 'http://repository.lppm.unila.ac.id/id/file/383199'}], 'main': '5. The antibacterial and anticancer test of cyclomulberochromen compoundsfrom Artocarpus altilis.pdf', 'docid': 146891, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146891', 'rev_number': 1, 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/32381,2021-06-09 04:37:44,1047,2021-06-09 04:37:44,,"[{'id': 'yandri.as@fmipa.unila.ac.id', 'name': {'family': 'Yandri', 'honourific': None, 'lineage': None, 'given': 'Yandri'}}]",1970-01-01 00:00:00.000002019,disk0/00/03/23/81,,,other,['FMIPA4'],,,Research Journal of Chemistry and Environmen,,,,,,,,,,,,,,,,,,,,,,,
