,datestamp,lastmod,userid,full_text_status,uri,publisher,documents,ispublished,divisions,type,dir,creators,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,volume,official_url,abstract,refereed,number,contributors,issn,publication,event_type,event_dates,date_type,event_title,event_location,corp_creators,pres_type,pagerange,contact_email,succeeds,related_url,id_number,funders,department,institution,monograph_type,projects
75,2021-10-04 01:22:56,2021-10-04 01:22:56,534,public,http://repository.lppm.unila.ac.id/id/eprint/34254,Ithenticate (Turnitin),"[{'mime_type': 'application/pdf', 'language': 'en', 'content': 'supplemental', 'eprintid': 34254, 'security': 'public', 'placement': 1, 'format': 'archive', 'pos': 1, 'formatdesc': 'Plagiarism Checked', 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154763', 'docid': 154763, 'main': 'PROC_05_IMS_SIGNALLING_UBICOMM_2010_23% [UPDATED].pdf', 'files': [{'objectid': 154763, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403805', 'datasetid': 'document', 'filesize': 2243401, 'mime_type': 'application/pdf', 'fileid': 403805, 'hash': 'e16381c4d03770e77e5f916e659ffc06', 'filename': 'PROC_05_IMS_SIGNALLING_UBICOMM_2010_23% [UPDATED].pdf', 'mtime': '2021-10-02 11:33:13', 'hash_type': 'MD5'}]}]",pub,['FT5'],other,disk0/00/03/42/54,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}, {'name': {'given': 'Ardian', 'lineage': None, 'family': 'Ulvan', 'honourific': None}, 'id': 'ardian.ulvan@eng.unila.ac.id'}]",['TK'],2021-10-04 01:22:56,archive,show,8,PROC_05_IMS_SIGNALLING_UBICOMM_2010_23%,34254,,,,,,,,,,,,,,,,,,,,,,,,,
76,2021-10-05 03:32:17,2021-10-05 03:32:17,534,public,http://repository.lppm.unila.ac.id/id/eprint/34265,Ithenticate (Turnitin),"[{'main': 'PROC_10_THE_STUDY_IMS_IEEE_MICC_2009_29%.pdf', 'docid': 154774, 'files': [{'objectid': 154774, 'uri': 'http://repository.lppm.unila.ac.id/id/file/403929', 'mime_type': 'application/pdf', 'fileid': 403929, 'filename': 'PROC_10_THE_STUDY_IMS_IEEE_MICC_2009_29%.pdf', 'hash': '275a6d445bf11bd53580fa5b601dd625', 'mtime': '2021-10-05 02:59:49', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1865534}], 'pos': 1, 'format': 'archive', 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154774', 'formatdesc': 'Plagiarism Checked', 'eprintid': 34265, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'content': 'supplemental'}]",pub,['FT5'],other,disk0/00/03/42/65,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'lineage': None, 'family': 'Ulvan', 'honourific': None}}, {'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'given': 'Ardian', 'lineage': None, 'honourific': None, 'family': 'Ulvan'}}]",['TK'],2021-10-05 03:32:17,archive,show,8,PROC_10_THE_STUDY_IMS_IEEE_MICC_2009_29%,34265,,,,,,,,,,,,,,,,,,,,,,,,,
77,2022-03-10 04:22:55,2022-03-10 04:22:55,534,public,http://repository.lppm.unila.ac.id/id/eprint/40060,Ithenticate (Turnitin),"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 40060, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161354', 'formatdesc': 'Plagiarism Checked', 'pos': 1, 'format': 'archive', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/448066', 'objectid': 161354, 'filesize': 1245738, 'datasetid': 'document', 'hash': 'c5f1b795ae64eba82abd7e6607b02b41', 'filename': 'PROC_11_MOBILE_IP_RTT_2008_25% [UPDATED].pdf', 'mtime': '2022-03-10 02:59:44', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 448066}], 'main': 'PROC_11_MOBILE_IP_RTT_2008_25% [UPDATED].pdf', 'docid': 161354}]",pub,['FT5'],other,disk0/00/04/00/60,"[{'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}, 'id': 'melvi@eng.unila.ac.id'}, {'name': {'given': 'Ardian', 'lineage': None, 'honourific': None, 'family': 'Ulvan'}, 'id': 'ardian.ulvan@eng.unila.ac.id'}]",['TK'],2022-03-10 04:22:55,archive,show,9,PROC_11_MOBILE_IP_RTT_2008_25%,40060,,,,,,,,,,,,,,,,,,34252.0,,,,,,,
78,2021-04-28 01:05:54,2021-04-28 01:05:54,534,public,http://repository.lppm.unila.ac.id/id/eprint/29682,Ithenticate (Turnitin),"[{'eprintid': 29682, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'id', 'content': 'supplemental', 'main': 'KOIN_MAS_2017_11%.pdf', 'docid': 43881, 'files': [{'mime_type': 'application/pdf', 'fileid': 262682, 'hash': 'd05e65b081d86abc55be75a9e70bc247', 'filename': 'KOIN_MAS_2017_11%.pdf', 'mtime': '2021-04-27 09:02:26', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 1375164, 'objectid': 43881, 'uri': 'http://repository.lppm.unila.ac.id/id/file/262682'}], 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM CHECK SEMINAR NASIONAL', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43881', 'rev_number': 3}]",pub,['FT5'],other,disk0/00/02/96/82,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Ulvan', 'lineage': None, 'given': 'Melvi'}}, {'name': {'given': 'Ardian', 'honourific': None, 'family': 'Ulvan', 'lineage': None}, 'id': 'ardian.ulvan@eng.unila.ac.id'}]",['TK'],2021-04-28 01:05:54,archive,show,11,SEMINAR NASIONAL KOIN_MAS_2017_11%,29682,,,,,,,,,,,,,,,,,,,,,,,,,
79,2022-01-27 08:00:50,2022-01-27 08:00:50,534,public,http://repository.lppm.unila.ac.id/id/eprint/38495,TURNITIN,"[{'placement': 1, 'security': 'public', 'eprintid': 38495, 'content': 'supplemental', 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'hash': '402c53d5078c82327d40a52734cd2a56', 'filename': 'JURNAS_05_JRE-2021_27%.pdf', 'hash_type': 'MD5', 'mtime': '2022-01-27 04:48:27', 'mime_type': 'application/pdf', 'fileid': 435991, 'filesize': 2122785, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/435991', 'objectid': 159605}], 'main': 'JURNAS_05_JRE-2021_27%.pdf', 'docid': 159605, 'uri': 'http://repository.lppm.unila.ac.id/id/document/159605', 'rev_number': 2, 'formatdesc': 'Plagiarism check (Jurnal Nasional Terakreditasi)', 'pos': 1, 'format': 'archive'}]",pub,['FT5'],other,disk0/00/03/84/95,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Ulvan', 'given': 'Melvi'}, 'id': 'melvi@eng.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Ulvan', 'honourific': None, 'given': 'Ardian'}, 'id': 'ardian.ulvan@eng.unila.ac.id'}]",['TK'],2022-01-27 08:00:50,archive,show,8,Sistem Peringatan Dini untuk Pengendalian Pembatasan Jarak Fisik dengan Metode RSSI Menggunakan Modul Wemos D1 Mini,38495,,,"Covid-19 pertama kali dilaporkan di Indonesia pada Maret 2020. Sebulan kemudian kasus terkonfirmasi sudah mencapai 1528 kasus, dengan korban meninggal 136 kasus. Pembatasan jarak fisik dan sosial adalah salah satu upaya pemerintah untuk menekan laju pertambahan pasien positif Covid-19. Namun kebijakan ini masih belum efektif sepenuhnya, karena tingkat kepatuhan masyarakat yang masih rendah. Saat kesadaran pribadi belum terbangun, maka penggunaan teknologi dalam rangka peringatan dini untuk menjaga jarak menjadi solusi yang efektif. Artikel ini membahas pemanfaatan received signal strength indicator (RSSI) dari modul Wemos D1 Mini sebagai sebuah model perangkat sistem peringatan dini untuk mengantisipasi jarak tidak aman saat seseorang berada dalam keramaian. Penggunaan RSSI pada penelitian ini menunjukkan bahwa perangkat yang dibuat berfungsi dengan baik, dimana alarm aktif saat jarak antar perangkat ≤ 1 meter. Kinerja sistem dianalisa dengan menghitung dan mengukur rata-rata nilai error RSSI sebesar -34,46 dBm dan rata-rata error jarak sebesar 0,26 meter. Secara keseluruhan sistem peringatan dini menggunakan metode ini dapat digunakan dengan baik untuk mengestimasi pembatasan jarak fisikal pada masa pandemi.",,,,,,,,,,,,,,,,,,,,,,
80,2021-04-28 01:05:51,2021-04-28 01:05:51,534,public,http://repository.lppm.unila.ac.id/id/eprint/29681,Ithenticate (Turnitin),"[{'language': 'id', 'mime_type': 'application/pdf', 'content': 'supplemental', 'eprintid': 29681, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'archive', 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43880', 'formatdesc': 'PLAGIARISM  CHECK JURNAL NASIONAL', 'docid': 43880, 'main': 'JURNAS_04_JRE_2020_16%.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/262674', 'objectid': 43880, 'filesize': 2253227, 'datasetid': 'document', 'hash': '84b4247f1b4ce26fcf322e3b2b2700b5', 'filename': 'JURNAS_04_JRE_2020_16%.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-27 08:58:31', 'mime_type': 'application/pdf', 'fileid': 262674}]}]",pub,['FT5'],other,disk0/00/02/96/81,"[{'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'honourific': None, 'family': 'Ulvan', 'lineage': None}}, {'id': 'yetti.yuniati@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Yuniati', 'honourific': None, 'given': 'Yetti'}}, {'id': 'ardian.ulvan@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Ulvan', 'given': 'Ardian'}}]",['TK'],2021-04-28 01:05:51,archive,show,12,JURNAL NASIONAL_04_JRE_2020_16%,29681,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022-02-16 01:16:19,2022-02-16 01:16:19,66,public,http://repository.lppm.unila.ac.id/id/eprint/39330,ARPN Journal JEAS,"[{'eprintid': 39330, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 160614, 'main': 'Peer Review2.pdf', 'files': [{'objectid': 160614, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442489', 'datasetid': 'document', 'filesize': 623070, 'fileid': 442489, 'mime_type': 'application/pdf', 'mtime': '2022-02-15 09:17:26', 'hash_type': 'MD5', 'hash': 'df83d4723a5328f4849f0bb882229641', 'filename': 'Peer Review2.pdf'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160614'}]",pub,['FT5'],other,disk0/00/03/93/30,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Umi', 'given': 'Murdika'}, 'id': 'umi.murdika@eng.unila.ac.id'}]",['Q1'],2022-02-16 01:16:19,archive,show,8,"Hasil Peer Review Karya Ilmiah OVERHEAD MEDIUM VOLTAGE TWISTED INSULATED CABLE MODELS FOR THREE-PHASE POWER FLOW ANALYSIS""",39330,,,"This paper proposes a modified Carson method for modeling 20 kV overhead medium voltage twisted insulated
cables (MVTIC) commonly found in the distribution systems in Lampung Province, Indonesia. Different cable sizes are
considered in this work. Results are then compared to those obtained from OpenDSS and ETAP (with SPLN library). The
sequence impedances obtained from the method are then utilized in the developed three-phase power flow software to
analyze a real medium voltage distribution feeder consisting 119 buses and serving rural area.",,,,,,,,published,,,,,,,,,,,,,,
82,2022-02-16 01:16:40,2022-02-16 01:16:40,66,public,http://repository.lppm.unila.ac.id/id/eprint/39340,Fakultas Teknik Universitas Lampung,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/160624', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 502511, 'fileid': 442561, 'mime_type': 'application/pdf', 'mtime': '2022-02-15 12:17:08', 'hash_type': 'MD5', 'filename': 'peer Review9.pdf', 'hash': '5300d9f2e4617db8ed26f19a6d9a5f0d', 'objectid': 160624, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442561'}], 'docid': 160624, 'main': 'peer Review9.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 39340}]",pub,['FT5'],other,disk0/00/03/93/40,"[{'name': {'given': 'Murdika', 'lineage': None, 'family': 'Umi', 'honourific': None}, 'id': 'umi.murdika@eng.unila.ac.id'}]",['Q1'],2022-02-16 01:16:40,archive,show,7,Penilaian karya ilmiah untuk artikel  “ Rancang Bangun Peralatan Penghitung Putaran Otomatis Berbasis Radio Frequency Identification (RFID)”,39340,,,"RFID (Radio Frequency Identification) is a technology that uses electromagnetic waves
(RF), RFID technology is capable of automatically identifying the presence of a person or an object
by moving information from an RFID tag to a reader (Reader). RFID technology to uniquely identify
an object or person and provide a link to the data by a certain distance (contactless), without having
to look directly (Line of Sight) and is not easily affected by the surrounding environmental conditions. The proposed research is aimed at in order to help create a system that can automatically calculate by applying identification system that uses radio Frequency Identification (RFID), the final results obtained from the use of RFID technology is to automatically determine the number of multi tag interaction happens.",,,,,,,,,,,,,,,,,,,,,,
83,2022-02-16 01:16:27,2022-02-16 01:16:27,66,public,http://repository.lppm.unila.ac.id/id/eprint/39334,Fakultas Teknik Universitas Lampung,"[{'security': 'public', 'placement': 1, 'eprintid': 39334, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 160618, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442520', 'datasetid': 'document', 'filesize': 504486, 'fileid': 442520, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-02-15 09:44:23', 'hash': '045a87108e97ae90829b503282ba7e8e', 'filename': 'Peer Review3.pdf'}], 'docid': 160618, 'main': 'Peer Review3.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160618', 'format': 'text', 'pos': 1}]",pub,['FT5'],other,disk0/00/03/93/34,"[{'id': 'umi.murdika@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Umi', 'honourific': None, 'given': 'Murdika'}}, {'name': {'given': 'Hakim', 'lineage': None, 'honourific': None, 'family': 'Lukmanul'}, 'id': 'plgsekip@eng.unila.ac.id'}]",['Q1'],2022-02-16 01:16:27,archive,show,10,Penilaian karya ilmiah untuk artikel  “Pemrosessan Sinyal Waktu Diskrit Menggunakan Compressive Sensing Berdasarkan Algoritma Pemulihan L1”,39334,,,"Compressive Sensing method is a method that is widely applied to signal processing. The ability and
superiority of this method is able to reconstruct signals with limited input. This paper aims to use the Compressive
Sensing method in processing discrete time signals. The advantage of this CS method is to provide an original
signal estimate from a small number of incoherent linear measurements by utilizing the sparsity properties.
Solution using the Compressive Sensing method uses the signal approach as a linear combination of the basic
functions which are sparse matrices. Signal recovery is done by minimizing L1-norm of the system equation. This
paper shows that with the method applied to signal processing, a limited number of measurement signals can be
returned close to the original signal. With the difference between the recovery signal and the original signal which
is quite small.",,,,,,,,published,,,,,,,,,,,,,,
84,2022-02-16 01:16:34,2022-02-16 01:16:34,66,public,http://repository.lppm.unila.ac.id/id/eprint/39337,Fakultas Teknik Universitas Lampung,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/160621', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/442540', 'objectid': 160621, 'hash': '24c3ce81111f5d8a6f0315a6e8abf46d', 'filename': 'Peer Review6.pdf', 'hash_type': 'MD5', 'mtime': '2022-02-15 12:05:11', 'mime_type': 'application/pdf', 'fileid': 442540, 'filesize': 561287, 'datasetid': 'document'}], 'docid': 160621, 'main': 'Peer Review6.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 39337}]",pub,['FT5'],other,disk0/00/03/93/37,"[{'id': 'umi.murdika@eng.unila.ac.id', 'name': {'given': 'Murdika', 'lineage': None, 'honourific': None, 'family': 'Umi'}}, {'id': None, 'name': {'lineage': None, 'family': 'Yessi', 'honourific': None, 'given': 'Mulyani'}}]",['Q1'],2022-02-16 01:16:34,archive,show,7,Penilaian karya ilmiah untuk artikel  “ Identifikasi Kualitas Buah Tomat dengan Metode PCA (Principal Component Analysis) dan Backpropagation”,39337,,,"Principal component analysis is a method used in analyzing datasets to summarize their main characteristics. This PCA method reduces the dimension of the dataset by projecting each data point onto only the first few principal components to obtain lower dimensional data while maintaining as much variation of the data as possible. In this study, the PCA method was used to project image data in order to obtain feature extraction data with smaller dimensions. Furthermore, the Backpropagation method is applied to carry out the identification process. The dataset used is 30 data consisting of 10 test images data and 20 training data. From the simulation, it can be concluded that the PCA method applied has succeeded in reducing the dimensions of the data. Identification of tomato fruit quality using the Back-propagation method shows the level of accuracy with an accuracy of 76.7%. it indicates that this system has been running well.",,,,,,,,,,,,,,,,,,,,,,
85,2022-02-16 01:16:44,2022-02-16 01:16:44,66,public,http://repository.lppm.unila.ac.id/id/eprint/39342,Fakultas Teknik Universitas Lampung,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160626', 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 485766, 'mime_type': 'application/pdf', 'fileid': 442575, 'hash': 'f4562db5bf3e8c87323a2b4ef4c73ce2', 'filename': 'Peer Review11.pdf', 'mtime': '2022-02-15 12:24:26', 'hash_type': 'MD5', 'objectid': 160626, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442575'}], 'docid': 160626, 'main': 'Peer Review11.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 39342}]",pub,['FT5'],other,disk0/00/03/93/42,"[{'id': 'umi.murdika@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Umi', 'given': 'Murdika'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Yessi', 'given': 'Mulyani'}}]",['Q1'],2022-02-16 01:16:44,archive,show,7,Penilaian karya ilmiah untuk artikel  “Perancangan Dan Simulasi Filter IIR Menggunakan Graphical User Interface (GUI)”,39342,,,"A method to simulate the IIR filter based on GUI(Graphic User Interface) is introduced in this paper. This method not only depended on Matlab code, but also made use of controls which generate a GUI, All the operations have been done by GUI. This paper took Pole-zero placement, Impulse invariant, Matched z-transform method to realize IIR filter for example to design digital low-pass, high-pass and band-pass filters. The simulation results showthat the design based on GUI is convenient, fast, and flexible.",,,,,,,,,,,,,,,,,,,,,,
86,2020-06-02 13:50:05,2020-06-02 13:50:05,2799,public,http://repository.lppm.unila.ac.id/id/eprint/21453,,"[{'files': [{'fileid': 199155, 'mime_type': 'application/pdf', 'mtime': '2020-06-02 04:18:01', 'hash_type': 'MD5', 'filename': 'PROSIDING_SINTA_Afri Y-Titin Y.pdf', 'hash': 'e5f37c81224de8ed296db4326c6b86f9', 'datasetid': 'document', 'filesize': 19374512, 'objectid': 34856, 'uri': 'http://repository.lppm.unila.ac.id/id/file/199155'}], 'docid': 34856, 'main': 'PROSIDING_SINTA_Afri Y-Titin Y.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34856', 'pos': 2, 'format': 'text', 'placement': 2, 'security': 'public', 'eprintid': 21453, 'language': 'en', 'mime_type': 'application/pdf'}]",pub,['FT5'],article,disk0/00/02/14/53,"[{'id': 'afri.yudamson@eng.unila.ac.id', 'name': {'given': 'Afri', 'honourific': None, 'family': 'Yudamson', 'lineage': None}}, {'id': 'fx.arinto@eng.unila.ac.id', 'name': {'given': 'FX. Arinto', 'honourific': None, 'family': 'Setyawan', 'lineage': None}}, {'name': {'given': 'Sri Ratna', 'family': 'Sulistiyanti', 'honourific': None, 'lineage': None}, 'id': 'sr_sulistiyanti@eng.unila.ac.id'}, {'name': {'given': 'Titin', 'lineage': None, 'honourific': None, 'family': 'Yulianti'}, 'id': 'titin.yulianti@eng.unila.ac.id'}]",['TK'],2020-06-02 13:50:05,archive,show,7,Identifikasi Jenis Daging Konsumsi Berbasis Pengolahan Citra Menggunakan Metode Persentase RGB,21453,2.0,,,TRUE,,,2655-2914,Prosiding Seminar Nasional SINTA FT UNILA,conference,25 September 2019,published,SINTA 2019,Bandar Lampung,,paper,,,16751.0,,,,,,,
87,2020-06-02 13:57:03,2020-06-02 13:57:03,2799,public,http://repository.lppm.unila.ac.id/id/eprint/21525,,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 21525, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34922', 'rev_number': 1, 'docid': 34922, 'main': 'PROSIDING_SINTA_Titin Yulianti-Tele-health.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/199656', 'objectid': 34922, 'hash_type': 'MD5', 'mtime': '2020-06-02 13:28:01', 'filename': 'PROSIDING_SINTA_Titin Yulianti-Tele-health.pdf', 'hash': '90164157c099b9521f4737b68f8191a6', 'fileid': 199656, 'mime_type': 'application/pdf', 'filesize': 19374530, 'datasetid': 'document'}]}]",pub,['FT5'],article,disk0/00/02/15/25,"[{'id': 'titin.yulianti@eng.unila.ac.id', 'name': {'given': 'Titin', 'family': 'Yulianti', 'honourific': None, 'lineage': None}}, {'id': 'komar@eng.unila.ac.id', 'name': {'given': 'Muhamad', 'family': 'Komarudin', 'honourific': None, 'lineage': None}}, {'name': {'honourific': None, 'family': 'Mulyani', 'lineage': None, 'given': 'Yessi'}, 'id': 'yessi.mulyani@eng.unila.ac.id'}, {'id': None, 'name': {'given': 'Era Desti', 'lineage': None, 'family': 'Ramayani', 'honourific': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Anbiya', 'lineage': None, 'given': 'M.Hafizh'}}, {'id': None, 'name': {'family': 'Al Assad', 'honourific': None, 'lineage': None, 'given': 'M. Aziz'}}]",['TK'],2020-06-02 13:57:03,archive,show,6,Rancang Bangun Monitoring Laju Detak Jantung dan Suhu Tubuh dengan Android Berbasis Internet of  Things,21525,2.0,,,TRUE,,,2655-2914,Prosiding Seminar Nasional SINTA FT UNILA,conference,25 September 2019,published,SINTA 2019,Bandar Lampung,,paper,,,16833.0,,,,,,,
88,2021-04-28 01:05:48,2021-04-28 01:05:48,534,public,http://repository.lppm.unila.ac.id/id/eprint/29680,Ithenticate (Turnitin),"[{'main': 'JURNAS_03_JURNAL_SITEKIN_201_MU_16%.pdf', 'docid': 43879, 'files': [{'filesize': 2482164, 'datasetid': 'document', 'filename': 'JURNAS_03_JURNAL_SITEKIN_201_MU_16%.pdf', 'hash': '4b7e6c67bf9986107f12909225c14b92', 'hash_type': 'MD5', 'mtime': '2021-04-27 08:55:34', 'mime_type': 'application/pdf', 'fileid': 262666, 'uri': 'http://repository.lppm.unila.ac.id/id/file/262666', 'objectid': 43879}], 'format': 'archive', 'pos': 1, 'formatdesc': 'PLAGIARISM  CHECK JURNAL NASIONAL', 'rev_number': 3, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43879', 'eprintid': 29680, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'id', 'content': 'supplemental'}]",pub,['FT5'],other,disk0/00/02/96/80,"[{'name': {'given': 'Yetti', 'honourific': None, 'family': 'Yuniati', 'lineage': None}, 'id': 'yetti.yuniati@eng.unila.ac.id'}, {'id': 'melvi@eng.unila.ac.id', 'name': {'given': 'Melvi', 'family': 'Ulvan', 'honourific': None, 'lineage': None}}]",['TK'],2021-04-28 01:05:48,archive,show,10,JURNAK NASIONAL_03_JURNAL_SITEKIN_201_MU_16%,29680,,,,,,,,,,,,,,,,,,,,,,,,,
89,2022-02-16 01:16:38,2022-02-16 01:16:38,66,public,http://repository.lppm.unila.ac.id/id/eprint/39339,Fakultas Teknik Universitas Lampung,"[{'docid': 160623, 'main': 'Peer Review8.pdf', 'files': [{'filesize': 557932, 'datasetid': 'document', 'mtime': '2022-02-15 12:13:30', 'hash_type': 'MD5', 'hash': '473f92f7248943fcd5c7b77e589ab192', 'filename': 'Peer Review8.pdf', 'fileid': 442554, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/442554', 'objectid': 160623}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160623', 'rev_number': 1, 'eprintid': 39339, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",pub,['FT5'],other,disk0/00/03/93/39,"[{'name': {'lineage': None, 'family': 'eko', 'honourific': None, 'given': 'Susanto'}, 'id': None}, {'name': {'given': 'Murdika', 'lineage': None, 'honourific': None, 'family': 'Umi'}, 'id': 'umi.murdika@eng.unila.ac.id'}]",['Q1'],2022-02-16 01:16:38,archive,show,7,Penilaian karya ilmiah untuk artikel  “ Rancang Bangun Sistem Keamanan Ganda Interaktif Kendaraan Bermotor Roda Dua Berbasis RFID (Radio Frequency Identification)”,39339,,,"The interactive double security system of two-wheeled motor vehicles design based on
RFID equipped with an emergency security features with accuracy and precision that support the
realization of an interactive security system. The method of research was done by designing and
testing (subsystem testing and overall system testing). Research data was result data testing of RFID
identification subsystem, GPS detection , the relay action, and GSM communication. The interactive
double security system of two-wheeled motor vehicles design based on RFID that created was according to the provisions of interactive system functions. The system had an average of delay time 5.6 seconds for system starting and 1.6 seconds for the action of input conditions. Delay time caused by the use of only a pair of Arduino Uno R3 Microcontroller serial communication pin which is should
meet the needs of serial communication systems for RFID identification, GPS detection, and GSM communication at one time.",,,,,,,,,,,,,,,,,,,,,,
90,2022-02-16 01:16:58,2022-02-16 01:16:58,66,public,http://repository.lppm.unila.ac.id/id/eprint/39347,Universitas Lampung,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 39347, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160631', 'format': 'text', 'pos': 1, 'files': [{'filename': 'Peer Review16.pdf', 'hash': 'f8097fbc4c756f7f31b7ff1459c2307c', 'mtime': '2022-02-15 12:54:13', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 442610, 'filesize': 559381, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/442610', 'objectid': 160631}], 'docid': 160631, 'main': 'Peer Review16.pdf'}]",pub,['FT5'],other,disk0/00/03/93/47,"[{'name': {'lineage': None, 'family': 'herlinawati', 'honourific': None, 'given': 'herlinawati'}, 'id': 'herlinawati.rusydi@yahoo.com'}, {'id': 'umi.murdika@eng.unila.ac.id', 'name': {'given': 'Murdika', 'family': 'Umi', 'honourific': None, 'lineage': None}}]",['Q1'],2022-02-16 01:16:58,archive,show,7,Penilaian karya ilmiah untuk artikel  “Aplikasi Teknologi Lampu Tangkap Ikan Untuk Nelayan Bagan Kapal Di Kalianda”,39347,,,"Bagan Kapal Merupakan alat tangkap ikan yang digunakan nelayan di kalianda Lampung Selatan, terdiri dari alat tangkap, nelayan sebagai pelaku operasi dan kapal serta lampu. Masalah yang dihadapi kelompok nelayan Kalianda adalah kebutuhan energy untuk mencari ikan di malam hari dan manajemen penjualan ikan hasil tangkapan yang belum terkelola dengan baik",,,,,,,,,,,,,,,,,,,,,,
