,eprint_status,status_changed,subjects,title,metadata_visibility,rev_number,eprintid,lastmod,userid,datestamp,documents,publisher,ispublished,full_text_status,uri,type,divisions,creators,dir,abstract,official_url,publication,issn,refereed,date_type,pagerange,event_type,event_dates,event_title,event_location,pres_type,volume,id_number,number,projects,related_url,referencetext,funders,contact_email,contributors,department,institution,monograph_type,corp_creators
106,archive,2019-05-24 07:19:18,['TP'],DEMO SISTEM ELEKTROKOAGULASI PENJERNIHAN AIR UNTUK PENINGKATAN PEMAHAMAN PELAJARAN KIMIA SISWA SMA MUHAMMADIYAH 6 PALEMBANG,show,7,13222,2019-05-24 07:19:18,397,2019-05-24 07:19:18,"[{'files': [{'objectid': 26226, 'uri': 'http://repository.lppm.unila.ac.id/id/file/116053', 'mime_type': 'application/pdf', 'fileid': 116053, 'hash': 'e49966cc8757b4dd94911e2e3c6d1287', 'filename': 'abstract.pdf', 'hash_type': 'MD5', 'mtime': '2019-05-23 23:09:11', 'datasetid': 'document', 'filesize': 95233}], 'docid': 26226, 'main': 'abstract.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/26226', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 13222, 'mime_type': 'application/pdf', 'language': 'en'}]",,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/13222,conference_item,['FT6'],"[{'name': {'given': 'Lilis', 'honourific': None, 'family': 'Hermida', 'lineage': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Agustian', 'lineage': None, 'given': 'Joni'}, 'id': 'joni.agustian@eng.unila.ac.id'}]",disk0/00/01/32/22,"Penggunaan alat peraga pembelajaran kimia di SMA cukup diperlukan sebagai salah satu cara untuk mengingkatkan kualitas pembelajaran. Akan tetapi alat peraga pembelajaran kimia yang murah dan sesuai dengan kriteria alat peraga sederhana masih sangat sulit diperoleh terlebih untuk menjelaskan sistem elektrokimia yang diaplikasikan pada proses koagulasi, sehingga sebagian besar murid sulit memahami pelajaran kimia dikarenakan kegiatan praktikum kimia jarang dilakukan. Tim Peneliti Jurusan Teknik Kimia Fakultas Teknik Universitas Lampung telah membuat sebuah alat peraga pembelajaran yang dapat membantu para guru dalam menjelaskan konsep reaksi elektrokimia di anoda dan di katoda pada proses koagulasi secara elektrokimia. Berhubung hal tersebut, maka diadakan kegiatan Pengabdian Kepada Masyarakat (PKM) yang bertujuan selain mensosialiksasikan produk ilmiah juga memberikan wacana mengenai penggunaan alat peraga dalam pembelajaran kimia di SMA. Metoda yang dilakukan adalah memberikan pelatihan dan penggunaan alat peraga elektrokoagulasi dan penjelasan mengenai proses elektrokoagulasi. Kegiatan PKM berjalan lancar dan sangat dikehendaki para guru dan siswa yang diperlihatkan oleh peningkatan pemahaman mereka pasca kegiatan. Demo penggunaan alat bantu ajar mata pelajaran kimia di SMA Muhammadiyah 6 Palembang adalah sangat bermanfaat. Para guru yang terkait diharapkan dapat mencoba mengembangkan alat bantu ajar yang murah buat laboratorium kimia mereka",,,,TRUE,,,conference,24 April 2019,seminar nasional pengabdian kepada masyarakat teknologi dan inovasi,"Hotel Horison, Bandar Lampung, Indonesia",paper,,,,,,,,,,,,,
107,archive,2022-02-09 10:24:43,['TP'],Valorization of Bio-Briquette Fuel by Using Spent Co ee Ground as an External Additive,show,9,39098,2022-02-09 10:24:43,636,2022-02-09 10:24:43,"[{'security': 'public', 'placement': 1, 'eprintid': 39098, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 322257, 'mime_type': 'application/pdf', 'fileid': 440869, 'hash': 'ce7e952bab1bc42cbb1621f3006a784f', 'filename': 'MyReport 02-Sep-2021_energies.pdf', 'mtime': '2022-02-09 05:52:02', 'hash_type': 'MD5', 'objectid': 160391, 'uri': 'http://repository.lppm.unila.ac.id/id/file/440869'}], 'docid': 160391, 'main': 'MyReport 02-Sep-2021_energies.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160391', 'format': 'text', 'pos': 1}]",MDPI,pub,public,http://repository.lppm.unila.ac.id/id/eprint/39098,other,['FT6'],"[{'name': {'given': 'Dewi Agustina', 'honourific': None, 'family': 'Iryani', 'lineage': None}, 'id': 'dewi.agustina@eng.unila.ac.id'}]",disk0/00/03/90/98,none,https://www.mdpi.com/1996-1073/13/1/54,,,,published,,,,,,,,https://doi.org/10.3390/en13010054,,,,,,,,,,,
108,archive,2022-10-17 01:26:15,['TA'],similarity_Check:Biomass Fuel from Oil Palm Empty Fruit Bunch Pellet: Potential and Challanges,show,7,45704,2022-10-17 01:26:15,636,2022-10-17 01:26:15,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 45704, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184514', 'rev_number': 1, 'main': 'MyReport 14-Oct-2022_paper_Pak_Agus_Procedia.pdf', 'docid': 184514, 'files': [{'filename': 'MyReport 14-Oct-2022_paper_Pak_Agus_Procedia.pdf', 'hash': '5818fdbde7f156137369a011c211e28f', 'mtime': '2022-10-14 14:28:45', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 506888, 'filesize': 130322, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/506888', 'objectid': 184514}]}]",procedia,pub,public,http://repository.lppm.unila.ac.id/id/eprint/45704,other,['FT6'],"[{'name': {'family': 'Iryani', 'honourific': None, 'lineage': None, 'given': 'Dewi Agustina'}, 'id': 'dewi.agustina@eng.unila.ac.id'}, {'id': 'agus.haryanto@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Haryanto', 'honourific': None, 'given': 'Agus'}}, {'name': {'given': 'Wahyu', 'lineage': None, 'honourific': None, 'family': 'Hidayat'}, 'id': 'wahyu.hidayat@fp.unila.ac.id'}]",disk0/00/04/57/04,none,,,,,,,,,,,,,,,,,,,,,,,,
109,archive,2017-11-16 10:22:08,['TP'],MODIFIKASI KIMIA LIMBAH AGROINDUSTRI MENJADI SELULOSA XANTHAT SEBAGAI ADSORBEN LOGAM MERKURI,show,8,5761,2017-11-16 10:22:08,636,2017-11-16 10:22:08,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/18706', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/54079', 'objectid': 18706, 'filesize': 6888308, 'datasetid': 'document', 'mtime': '2017-11-16 10:09:13', 'hash_type': 'MD5', 'hash': '67cbfa806c7f0f25d011e122af3d095b', 'filename': 'LAPORAN HASIL PENELITIAN UNGGULAN 2017.docx', 'fileid': 54079, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}], 'docid': 18706, 'main': 'LAPORAN HASIL PENELITIAN UNGGULAN 2017.docx', 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'security': 'public', 'placement': 1, 'eprintid': 5761}]",LPPM,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/5761,monograph,['FT6'],"[{'id': 'dewi.agustina@eng.unila.ac.id', 'name': {'lineage': None, 'family': 'Iryani', 'honourific': None, 'given': 'Dewi Agustina'}}, {'id': 'simparmin@gmail.com', 'name': {'given': 'Br Ginting', 'family': 'Simparmin', 'honourific': None, 'lineage': None}}, {'name': {'lineage': None, 'family': 'Darmansyah', 'honourific': None, 'given': 'Darmansyah'}, 'id': 'darmansyah82@gmail.com'}]",disk0/00/00/57/61,"Pencemaran logam berat yang berasal dari air buangan industri telah mengancam kelestarian ekosistem diperairan Teluk Lampung. Logam berat yang berasal dari air limbah industri tersebut umumnya bersifat racun terhadap makhluk hidup.Merkuri (Hg) adalah salah satu logam berat yang berbahaya yang bersifat karsiogenik, mutagenik, penurunan mental dan emosi, kebutaan sampai kematian.
Salah satu upaya menurunkan kadar merkuri air limbah industri dapat dilakukan dengan menggunakan metode adsorpsi yang menggunakan biomassa limbah agroindustri seperti bagas tebu dan limbah dari kulit durian.Sebagai upaya untuk lebih meningkatkan sifat afinitasnya terhadap ion logam, maka dibutuhkan modifikasi kimia dengan mereaksikannya menjadi selulosa xanthat. Selulosa xanthat merupakan produk dari reaksi antara selulosa dengan karbon disulfida (CS2)yang membentuk suatu garam dengan rumus kimia ROCS2−M+ (R = alkil; M+ = Na+). Pemilihan xanthat didasarkan atas adanya kandungan dua atom sulfur yang bermuatan negatif yang mampu menangkap ion logam berat yang umumnya bervalensi dua. Atas dasar keunggulanselulosa  xanthat ini, maka ia dapat digunakan sebagai adsorben logam bervalensi dua seperti merkuri (Hg2+).Modifikasi kimia dapat dilakukan dengan cara memvariasikan jumlah ratio senyawa CS2 terhadap selulosa. Variasi tersebut dilakukan untuk meningkatkan sifat afinitas selulosa xhantat sehingga dapat menjerap logam secara maksimal. Selain variasi CS2 variasi pH juga akan dipertimbangkan untuk dilakukan pada penelitian untuk memperbesar kapasitas penjerapan adsorbent tersebut.
Penelitian ini ditujukan untuk mempelajari variasi konsentrasi CS2 pada proses xhantasi yang diharapkan menghasilkan adsorbent selulosa xhanthat yang mempunyai kemampuan menjerap logam Merkuri (Hg), sehingga akan membantu pemulihan lingkungan akibat pencemaran limbah logam berat. Penelitian ini juga diharapkan dapat meningkatkan daya guna dari limbah padat agroindustriagar memiliki nilai ekonomi yang tinggi dan dapat diaplikasikan untuk mengatasi masalah pencemaran yang ada di di industri.",,,,,,,,,,,,,,,,,,,,,Teknik Kimia,Universitas Lampung,project_report,
110,archive,2019-11-14 10:34:18,['TA'],Karakterisasi Sampah Padat Kota Dan Estimasi Emisi Gas Rumah Kaca di Tempat Pembuangan Akhir (TPA) Bakung Kota Bandarlampung,show,6,16335,2019-11-14 10:34:18,636,2019-11-14 10:34:18,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 16335, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29439', 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/139494', 'objectid': 29439, 'mtime': '2019-11-13 15:13:27', 'hash_type': 'MD5', 'hash': '3ad6b22d72347d2c2bdea814d68a5eac', 'filename': '18395-82794-1-PB_sampah_2019.pdf', 'fileid': 139494, 'mime_type': 'application/pdf', 'filesize': 1027046, 'datasetid': 'document'}], 'main': '18395-82794-1-PB_sampah_2019.pdf', 'docid': 29439}]",Pusat Penelitian Lingkungan Hidup (PPLH) IPB,pub,public,http://repository.lppm.unila.ac.id/id/eprint/16335,article,['FT6'],"[{'name': {'family': 'Iryani', 'honourific': None, 'lineage': None, 'given': 'Dewi Agustina'}, 'id': 'dewi.agustina@eng.unila.ac.id'}, {'id': None, 'name': {'lineage': None, 'family': 'ikromi', 'honourific': None, 'given': 'Muhammad'}}, {'name': {'given': 'Dikpride', 'lineage': None, 'family': 'Despa', 'honourific': None}, 'id': 'despa@eng.unila.ac.id'}, {'id': 'udinha65@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Hasanudin', 'given': 'Udin'}}]",disk0/00/01/63/35,"Abstract: Municipal Solid Waste (MSW) which is disposed to unmanaged landfill site generates the large quantities of greenhouse gas (GHG) called landfill gas. This Landfill gas is composed from various type of gases, one of those gases is methane (CH4 ) that is 21 times more effective than carbon dioxide (CO2) which contributes to global warming. The number of methane gas generated from organic waste has different values depending on the waste characteristics. This study is aimed to calculate the GHG of Bakung landfill which is located at Bandar Lampung city by considering about the waste characterization using various analytical testing such as water, ash and carbon content which werethen use to calculate Degradable Organic Carbon or DOC (% wet weight). The percentage of DOC and the default data of IPCC Inventory software 2012 ver. 2.11 were then used to estimate emission rates for totallandfill gas.The software is based on the 2006 IPCC Guidelines for National Green House Gas inventories. The estimation calculation results showed that the Bakung landfill is able to generate an average of 2 665 m3 Million methane during 2018 – 2032",http://journal.ipb.ac.id/index.php/jpsl,Jurnal Pengelolaan Sumberdaya Alam dan Lingkungan,2460-5824,TRUE,published,218-288,,,,,,9.0,http://dx.doi.org/10.29244/jpsl.9.2.218-228,2.0,,,,,,,,,,
111,archive,2021-06-03 07:58:28,['TP'],"SOSIALISASI PEMBUATAN MASKER KAIN DAN DESINFEKTAN MENGGUNAKAN BAHAN YANG ADA DIRUMAH DALAM RANGKA PENCEGAHAN PENULARAN VIRUS COVID-19 DI PERUMAHAN BUKIT BAKUNG INDAH, KELURAHAN BAKUNG, KECAMATAN TELUK BETUNG BARAT, KOTAMADYA BANDAR LAMPUNG",show,7,31876,2021-06-03 07:58:28,87,2021-06-03 07:58:28,"[{'mime_type': 'text/html', 'language': 'en', 'content': 'accepted', 'eprintid': 31876, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/144341', 'rev_number': 3, 'docid': 144341, 'main': 'view_usp=sharing', 'files': [{'filename': 'view_usp=sharing', 'hash': '0feaa9e02ff77b0d3221366a5b30f019', 'hash_type': 'MD5', 'mtime': '2021-06-03 07:32:04', 'mime_type': 'text/html', 'fileid': 377351, 'filesize': 74294, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/377351', 'objectid': 144341}]}]",Fakultas Teknik Unila,pub,public,http://repository.lppm.unila.ac.id/id/eprint/31876,article,['FT6'],"[{'name': {'given': 'Donny', 'honourific': None, 'family': 'Lesmana', 'lineage': None}, 'id': 'donny.lesmana@eng.unila.ac.id'}, {'id': 'azhar@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Azhar', 'given': '-'}}, {'name': {'family': 'Utami', 'honourific': None, 'lineage': None, 'given': 'Herti'}, 'id': 'herti.utami@eng.unila.ac.id'}, {'id': 'yuli.darni@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Darni', 'given': 'Yuli'}}]",disk0/00/03/18/76,"Pandemic covid-19 sangat berdampak pada seluruh lapisan masyarakat, tidak terkecuali warga di perumahan bukit bakung indah, kota Bandar Lampung. Masalah utama yang dihadapi masyarakat adalah  masalah Kesehatan dan ekonomi. Banyak warga yang terkena PHK, sehingga mereka mengalami kesulitan ekonomi. Jangankan mengikuti anjuran pemerintah untuk social distancing, menggunakan masker, cuci tangan dan membersihkan rumah dengan desinfektan. Untuk memenuhi kebutuhan sehari-hari saja mereka sulit. Selain itu tingkat pemahaman dan kesadaran akan bahaya pandemi corona terhadap kesehatan warga juga relatif rendah. Melalui kegiatan ini diharapkan masyarakat memiliki pemahaman terhadap wabah covid-19 yang sedang melanda Indonesia dan Dunia, selain itu masyarakat diharapkan dapat memiliki kreatifitas untuk memanfaatkan semua benda-benda yang ada di dalam rumah  dalam rangka mengikuti anjuran pemerintah. Dan apabila mereka tetap bekerja untuk memenuhi kebutuhan hidup mereka di luar rumah, maka mereka tetap dalam kondisi sehat. Selain itu diharapkan juga masyarakat dapat berkreasi untuk membuat masker kain yang layak jual sehingga dapat membantu meningkatkan perekonomian masyarakat. Hal yang akan dilakukan adalah sosialisasi dengan metode door to door yaitu tetap menjaga jarak sesuai anjuran pemerintah. Objek yang akan disosialisasikan adalah tentang penularan virus corona, bagaimana mencegah virus corona dengan mengikuti anjuran pemerintah untuk menjaga jarak, rajin cuci tangan, menjaga pola hidup sehat, menggunakan masker kain. Selain itu juga akan dilakukan sosialisai dan praktek tentang pembuatan masker kain dan desinfektan menggunakan bahan bahan yang ada dirumah.",,PROSIDING SENAPATI SEMINAR NASIONAL PENGABDIAN KEPADA MASYARAKAT TEKNOLOGI DAN INOVASI Pengabdian Masyarakat di Era Revolusi Industri 4.0 dan Society 5.0,2685-0427,TRUE,,359-365,,,,,,2.0,,0.0,,,,,,,,,,
112,archive,2020-06-10 03:03:15,['TP'],preparasi dan karakterisasi mikrokristalin selulosa dari limbah batang ubi kayu,show,6,22180,2020-06-10 03:03:15,122,2020-06-10 03:03:15,"[{'eprintid': 22180, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'docid': 35596, 'main': 'JTII Vol 1. No.1 (2020)_lia.pdf', 'files': [{'hash': '5b149cff6bc82582d148f068b9592424', 'filename': 'JTII Vol 1. No.1 (2020)_lia.pdf', 'mtime': '2020-06-10 02:36:54', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 204227, 'filesize': 942971, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/204227', 'objectid': 35596}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/35596'}]",FT unila,pub,public,http://repository.lppm.unila.ac.id/id/eprint/22180,article,['FT6'],"[{'id': 'lismeri@yahoo.co.id', 'name': {'given': 'Lia', 'family': 'Lismeri', 'honourific': None, 'lineage': None}}, {'name': {'family': 'Darni', 'honourific': None, 'lineage': None, 'given': 'Yuli'}, 'id': 'yuli.darni@eng.unila.ac.id'}]",disk0/00/02/21/80,"Penelitian ini bertujuan untuk mensintesis serat selulosa dari batang sorgum dengan
metode alkali–hidrolisis asam–mekanik. Pada proses kimia serat diektraksi dari batang
sorgum dengan KOH 4%. Variasi dilakukan pada perlakuan mekanik yaitu waktu
ultrasonikasi selama 60, 90, dan 120 menit. Serat selulosa yang diperoleh selanjutnya
dianalisis morfologinya dengan menggunakan SEM. Hasil pengamatan morfologi ini
menunjukkan bahwa serat tanpa sonikasi berukuran 10,21 mikron, sedangkan serat
dengan ultasonikasi 60 menit, 90 menit, dan 120 menit berturut-turut berukuran 10,64
mikron, 9,253 mikron, dan 4,887 mikron. Hasil penelitian ini menunjukkan bahwa
semakin lama waktu sonikasi pada rentang yang dilakukan diperoleh ukuran serat
selulosa yang semakin kecil.",,JTII,2722-0184,TRUE,published,28-36,,,,,,1.0,,1.0,,,,,,,,,,
113,archive,2021-11-03 01:34:59,"['QC', 'QD', 'TP']",Pengaruh waktu dan ukuran partikel pada pengeringan batubara dengan menggunakan gelombang mikro,show,10,34892,2021-11-03 01:34:59,3330,2021-11-03 01:34:59,"[{'format': 'text', 'pos': 1, 'rev_number': 4, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155579', 'docid': 155579, 'main': 19, 'files': [{'objectid': 155579, 'uri': 'http://repository.lppm.unila.ac.id/id/file/408877', 'datasetid': 'document', 'filesize': 25230, 'fileid': 408877, 'mime_type': 'application/xml', 'mtime': '2021-11-02 22:15:00', 'hash_type': 'MD5', 'filename': 19, 'hash': '85962c435e316d4a4a42958a78a29e56'}], 'mime_type': 'application/xml', 'language': 'id', 'content': 'published', 'eprintid': 34892, 'security': 'public', 'placement': 1}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/34892,article,['FT6'],"[{'id': 'muhammadhaviz@eng.unila.ac.id', 'name': {'family': 'Muhammad', 'honourific': None, 'lineage': None, 'given': 'Haviz'}}]",disk0/00/03/48/92,"Sekitar 40 miliar ton batubara di Indonesia, 45% berada di Pulau Sumatera. Kebanyakan dari batubara tersebut dikategorikan sebagai batubara peringkat rendah dengan 15-31% kandungan Total Moisture (TM). Pada batubara peringkat rendah, proses pengeringan dapat berjalan tidak efektif karena menggunakan energi yang besar pada prosesnya. Dengan menggunakan microwave diharapkan dapat berjalan secara efektif, karena menggunakan frekuensi yang spesifik 2,45 MHz. Berdasarkan hasil Analisa Proksimat, terdapat sekitar 15-16% Total Moisture (TM) pada batubara yang digunakan sebagai objek penelitian ini. Pada penelitian ini, ukuran partikel batubara yang akan dianalisa dibagi menjadi 16-20, 20-40, dan 40-60 mesh  dengan berat yang seragam yaitu 5 gram. Batubara akan diiradiasi selama 5 menit dengan menggunakan oven microwave 400 watt, dan dihitung massanya tiap menit. Kehilangan kadar air paling banyak terjadi pada proses pengeringan batubara ukuran partikel 40-60 mesh selama 5 menit, yaitu sebesar 0,045 gram atau 5,73%.",,Jurnal Teknologi dan Inovasi Industri,"ISSN 2722-0184, e-ISSN 2722-0192",TRUE,,,,,,,,,,,,,,,,,,,,
114,archive,2017-11-16 03:38:59,['TP'],Pembuatan Selulosa Xanthat Dari Ampas Tebu Sebagai Adsorben Logam Berat,show,7,5042,2017-11-16 03:38:59,636,2017-11-16 03:38:59,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/17968', 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/48381', 'objectid': 17968, 'hash_type': 'MD5', 'mtime': '2017-11-10 03:09:30', 'filename': '1383-3247-1-RV.docx', 'hash': 'e2344554d06426a5eeedb82d047dd165', 'fileid': 48381, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'filesize': 1490775, 'datasetid': 'document'}], 'main': '1383-3247-1-RV.docx', 'docid': 17968, 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'security': 'public', 'placement': 1, 'eprintid': 5042}]",Jurusan Fisika FMIPA Universitas Lampung,submitted,public,http://repository.lppm.unila.ac.id/id/eprint/5042,article,['FT6'],"[{'id': None, 'name': {'family': 'Risthy', 'honourific': None, 'lineage': None, 'given': 'Nisa Mutia'}}, {'name': {'given': 'Dicky A.', 'family': 'Resagian', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'given': 'Dewi Agustina', 'lineage': None, 'family': 'Iryani', 'honourific': None}, 'id': 'dewi.agustina@eng.unila.ac.id'}]",disk0/00/00/50/42,"Abstract. The most effective way to reduce the pollution of heavy metal waste is the adsorption process using an adsorbent. Sugarcane bagasse is one of materials that has high affinity to absorb heavy metals. The adsorption capacity of sugarcane bagasse can be increased by converting it to cellulose xanthate. Cellulose xanthate was made by reacting cellulose from sugarcane bagasse with the amounts of carbon disulfide (CS2). Synthesis of cellulose xanthate consists of three process, there are isolation, alkalization, and xanthation. In this study, xanthation process was done by adding carbon disulfide (CS2) as much as 180% (w/w) of the weight of cellulose used and by varying the xanthation temperature at 35°C, 40°C and 45°C. The degree of substitution (DS), the degree of polymerization (DP) and the metal adsorption capacity of cellulose xanthate for Zn2+ and Pb2+ was determined as quantitative analyze. Morphological characteristics of cellulose xanthate was characterized by SEM and the functional groups contained in the cellulose xanthate was characterized by FTIR. The results showed that cellulose xanthate was synthesized at temperature of 35°C has a highest value of DS, DP, and the adsorption capacity than other two variations of  temperature (40°C and 45°C). The value of DS, DP, and the adsorption capacity is 0.389,  299.27, 48.353 mg/g for Zn2+ metal and 51.763 mg/g for the metals Pb2+, respectively.",,Jurnal Teori dan Aplikasi Fisika,2303-016X,TRUE,submitted,,,,,,,,1383-3247-1-RV,,['Hibah Unggulan Universitas Lampung'],,,['Hibah Unggulan Universitas Lampung'],,,,,,
115,archive,2020-06-01 00:56:22,['TP'],Bimbingan Teknis Penguasaan Perangkat Lunak  Aspen Plus® Kepada Operator Proses untuk Optimasi Proses dan Efisiensi Energi di  Biodiesel Plant  PT. Tunas Baru Lampung Tbk. Bandar Lampung,show,9,21319,2020-06-01 00:56:22,32,2020-06-01 00:56:22,"[{'security': 'public', 'placement': 1, 'eprintid': 21319, 'content': 'published', 'mime_type': 'application/pdf', 'language': 'id', 'files': [{'filesize': 665298, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2020-06-01 00:23:46', 'hash': '99df5b3005d9a85b5167ee97fb230208', 'filename': '14.-Heri-Rustamaji-Bimbingan-Teknis-Penguasaan-Perangkat-Lunak-Aspen-Plus®-Kepada-Operator-Proses-untuk-Optimasi-Proses-dan-Efisiensi-Energi-di-Biodiesel-Plant-PT.-Tunas-Baru-Lampun.pdf', 'fileid': 198265, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/198265', 'objectid': 34716}], 'main': '14.-Heri-Rustamaji-Bimbingan-Teknis-Penguasaan-Perangkat-Lunak-Aspen-Plus®-Kepada-Operator-Proses-untuk-Optimasi-Proses-dan-Efisiensi-Energi-di-Biodiesel-Plant-PT.-Tunas-Baru-Lampun.pdf', 'docid': 34716, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34716', 'rev_number': 2, 'format': 'text', 'pos': 1}]",,pub,public,http://repository.lppm.unila.ac.id/id/eprint/21319,conference_item,['FT6'],"[{'name': {'lineage': None, 'honourific': None, 'family': 'Rustamaji', 'given': 'Heri'}, 'id': None}, {'name': {'family': 'Hanif', 'honourific': None, 'lineage': None, 'given': 'Muhammad'}, 'id': 'muhammad.hanif@eng.unila.ac.id'}, {'name': {'family': 'Hermida', 'honourific': None, 'lineage': None, 'given': 'Lilis'}, 'id': 'lilis.hermida@eng.unila.ac.id'}, {'id': 'joni.agustian@eng.unila.ac.id', 'name': {'given': 'Joni', 'lineage': None, 'honourific': None, 'family': 'Agustian'}}]",disk0/00/02/13/19,"Efisiensi dan produktivitas operasional pabrik yang baik merupakan kunci dalam menghadapi kompetisi bisnis dan keberlanjutan (sustanability) suatu pabrik. Faktor yang sangat menentukan operasional pabrik antara lain kemampuan atau keterampilam operator proses dan kehandalan peralatan pabrik. Dalam rangka meningatkan keterampilan operator terhadap filosofi proses di pabrik dan kemampuan melakukan optimasi peralatan pabrik secara off line, perlu dilakukan pelatihan atau On Training Simulation (OTS). Kegiatan PKM dilaksanakan di PT. Tunas Baru Lampung (TBK) unit Pabrik  Biodiesel yang mengolah minyak sawit murni menjadi biodiesel dengan kapasitas 300 ribu ton per tahun. Kegiatan diawali dengan sosialisasi  program dengan kunjungan ke pabrik.  Tujuan kegiatan ini adalah untuk  mengajarkan penggunaan Aspen Plus® kepada operator proses untuk melakukan simulasi, optimasi dan analisis peralatan pabrik guna meningkatan kualitas dan kuantitas produk serta efisiensi energi operasional pabrik. Pelaksanaan kegiatan dilakukan dengam metode pengajaran, simulasi dan demonstrasi dengan komputer serta diskusi. Evaluasi dilakukan dengan memberikan pre test dan post test kepada peserta terhadap pelaksanaan kegiatan. Hasil kegiatan menunjukkan tingkat keberhasilan yang baik dengan indikasi kesesuaian materi dengan kebutuhan operator proses, respon yang positif dari peserta, peserta memahami prinsip kerja dari unit operasi yang diberikan,  mampu mengoperasikan perangkat lunak  Aspen Plus, mampu menyelesaikan simulasi permasalahan  yang diberikan melalui evaluasi di akhir pelatihan.",,,,TRUE,,,conference,24 Oktober 2019,SEMNAS FEB 2019,Hotel Horison Lampung,paper,,,,,,,,,,,,,
