,userid,lastmod,datestamp,ispublished,documents,full_text_status,uri,type,divisions,patent_applicant,creators,date,dir,id_number,eprint_status,status_changed,subjects,title,rev_number,metadata_visibility,eprintid,date_type,abstract,refereed,publisher,publication,book_title,pres_type,event_title,event_type,pagerange,event_location,event_dates,pages,issn,monograph_type,number,keywords,volume,official_url,related_url,succeeds
93,147,2021-09-23 09:20:48,2021-09-23 09:20:48,pub,"[{'main': 'Review Rohaini Tinjauan.pdf', 'docid': 154626, 'files': [{'filesize': 580803, 'datasetid': 'document', 'mtime': '2021-09-23 09:17:59', 'hash_type': 'MD5', 'hash': '430db2d18890b38f9fb9621246f2ee16', 'filename': 'Review Rohaini Tinjauan.pdf', 'fileid': 402886, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/402886', 'objectid': 154626}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154626', 'rev_number': 1, 'eprintid': 34147, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34147,book_section,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>'}]",2020-08-01 00:00:00.000000000,disk0/00/03/41/47,,archive,2021-09-23 09:20:48,['K1'],Tinjauan Yuridis Pelaksaan Pemberian Hak Ekonomi kepada Pemulia Tanaman (Studi pada Hak PVT Jagung HJ 21 Agritan) dalam Buku Sinergitas dan Optimalisasi Peran Perguruan Tinggi sebagai Upaya Peningkatan Inovasi dalam Bidang Kekayaan Intelektual,7,show,34147,,Hasil Penilaian Sejawat Sebidanga atau Peer Review,FALSE,Pusaka Media Anggota IKAPI,,Tinjauan Yuridis Pelaksaan Pemberian Hak Ekonomi kepada Pemulia Tanaman (Studi pada Hak PVT Jagung HJ 21 Agritan) dalam Buku Sinergitas dan Optimalisasi Peran Perguruan Tinggi sebagai Upaya Peningkatan Inovasi dalam Bidang Kekayaan Intelektual,,,,,,,,,,,,,,,
94,147,2021-05-27 02:41:00,2021-05-27 02:41:00,pub,"[{'eprintid': 30957, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Review Rohaini The WTO.pdf', 'docid': 139743, 'files': [{'filesize': 367196, 'datasetid': 'document', 'filename': 'Review Rohaini The WTO.pdf', 'hash': '5ba68a8b1a47bde0a8d45151d67f1813', 'hash_type': 'MD5', 'mtime': '2021-05-27 02:34:45', 'mime_type': 'application/pdf', 'fileid': 367055, 'uri': 'http://repository.lppm.unila.ac.id/id/file/367055', 'objectid': 139743}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/139743'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30957,conference_item,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}}]",2020-09-01 00:00:00.000000000,disk0/00/03/09/57,,archive,2021-05-27 02:41:00,['K1'],The WTO Trade Remedies (Safeguards) and its Implementation in Indonesia : Study Case of PT Krakatau Steel vs. China,7,show,30957,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,other,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
95,147,2021-10-25 03:18:59,2021-10-25 03:18:59,pub,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155138', 'pos': 1, 'format': 'text', 'files': [{'objectid': 155138, 'uri': 'http://repository.lppm.unila.ac.id/id/file/406497', 'datasetid': 'document', 'filesize': 1374860, 'mime_type': 'application/pdf', 'fileid': 406497, 'hash': '6e06117b83119f3439bcfc1e12eb8160', 'filename': 'CETLAWBE2020_FINAL.pdf', 'mtime': '2021-10-22 09:36:18', 'hash_type': 'MD5'}], 'main': 'CETLAWBE2020_FINAL.pdf', 'docid': 155138, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 34586}]",public,http://repository.lppm.unila.ac.id/id/eprint/34586,conference_item,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>'}]",1970-01-01 00:00:00.000002020,disk0/00/03/45/86,,archive,2021-10-25 03:18:59,['K1'],The WTO Trade Remedies (Safeguards) and its Implementation in Indonesia : Study Case of PT Krakatau Steel vs. China,7,show,34586,,Hasil Check Similarity,FALSE,,,,paper,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
96,807,2021-10-18 08:43:32,2021-10-18 08:43:32,pub,"[{'eprintid': 34550, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 155089, 'main': 'Human_Right.pdf', 'files': [{'fileid': 406233, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-18 03:09:17', 'filename': 'Human_Right.pdf', 'hash': 'd3ee54d7a896289ca5dd91ed9f8999cb', 'datasetid': 'document', 'filesize': 1888059, 'objectid': 155089, 'uri': 'http://repository.lppm.unila.ac.id/id/file/406233'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155089'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34550,conference_item,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None}}, {'id': None, 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/45/50,,archive,2021-10-18 08:43:32,['K1'],Human Rights Enforcement Through The Implementation of Public Service-Based Criminal Justice Couples Divorce Suit in Bandar Lampung City,7,show,34550,,Hasil Check Similarity,FALSE,,,,paper,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
97,807,2021-05-27 06:27:28,2021-05-27 06:27:28,pub,"[{'eprintid': 30992, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'docid': 139945, 'main': '6789-22058-1-PB.pdf', 'files': [{'filename': '6789-22058-1-PB.pdf', 'hash': '6844dbf936495854fce4fc232254853e', 'mtime': '2021-05-27 04:52:46', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 367629, 'filesize': 110649, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/367629', 'objectid': 139945}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/139945', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/30992,article,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}, {'id': None, 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",2020-10-01 00:00:00.000000000,disk0/00/03/09/92,,archive,2021-05-27 06:27:28,['K1'],Kontribusi Pemerintah Daerah Dalam Melindungi Kain Tapis Lampung,6,show,30992,,,FALSE,Fakultas Hukum Universitas PGRI Semarang,JURNAL META-YURIDIS,,,,,,,,,,,,,,,,
98,807,2021-06-09 02:54:09,2021-06-09 02:54:09,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 32375, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146871', 'docid': 146871, 'main': '2864-6837-3-PB.pdf', 'files': [{'objectid': 146871, 'uri': 'http://repository.lppm.unila.ac.id/id/file/383141', 'mime_type': 'application/pdf', 'fileid': 383141, 'hash': '01b8e0a8d1879d4f11f697e5e11517b2', 'filename': '2864-6837-3-PB.pdf', 'mtime': '2021-06-09 01:36:37', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 261802}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/32375,article,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}, {'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rini.fathonah@fh.unila.ac.id</font></font>'}, {'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': None}]",1970-01-01 00:00:00.000002020,disk0/00/03/23/75,,archive,2021-06-09 02:54:09,['K1'],"REKONSTRUKSI SISTEM PERADILAN PIDANA KORUPSI DALAM RANGKA
MENUNJANG PEMBANGUNAN NASIONAL (Studi di Pengadilan Tindak Pidana Korupsi pada Pengadilan Negeri Kelas IA Tanjung Karang)",6,show,32375,,,FALSE,FH UI,Jurnal Hukum & Pembangunan,,,,,,,,,1259687,,,,,,,
99,1065,2021-10-08 03:04:52,2021-10-08 03:04:52,pub,"[{'files': [{'objectid': 154897, 'uri': 'http://repository.lppm.unila.ac.id/id/file/404876', 'datasetid': 'document', 'filesize': 839306, 'mime_type': 'application/pdf', 'fileid': 404876, 'hash': 'e9fafb21e4feb260f37880cf7e661cc2', 'filename': '13503-30178-1-PB (1).pdf', 'hash_type': 'MD5', 'mtime': '2021-10-08 00:35:26'}], 'docid': 154897, 'main': '13503-30178-1-PB (1).pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/154897', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 34386, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34386,conference_item,['FH1'],,"[{'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}, {'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}, {'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}, {'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/43/86,,archive,2021-10-08 03:04:52,['K1'],Re-Conceptualizing Workers’ Constitutional Rights in the Cipta Kerja Bill based on the Indonesian Welfare State Principles,7,show,34386,,,FALSE,,,,other,THE 1st PROCEEDING International Conference And Call Paper,conference,,,,,,,,,,,,
100,69,2022-03-09 06:42:04,2022-03-09 06:42:04,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 40036, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161330', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'filesize': 794831, 'datasetid': 'document', 'mtime': '2022-03-09 06:26:02', 'hash_type': 'MD5', 'filename': 'Reviewe Covid 19.pdf', 'hash': '89979b41c88ba64ce366814845a8fadf', 'fileid': 447885, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/447885', 'objectid': 161330}], 'docid': 161330, 'main': 'Reviewe Covid 19.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/40036,book_section,['FH1'],,"[{'name': {'given': 'Irzal Fardiansyah', 'lineage': None, 'honourific': None, 'family': 'Ahmad'}, 'id': 'ahmad.irzal@fh.unila.ac.id'}]",2020-11-01 00:00:00.000000000,disk0/00/04/00/36,,archive,2022-03-09 06:42:04,['K1'],"Covid 19 & Disrupsi Tatanan Sosial Budaya, Ekonomi, Politik dan Muti",8,show,40036,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,PUSKA MEDIA Anggota IKAPI,,"Covid 19 & Disrupsi Tatanan Sosial Budaya, Ekonomi, Politik dan Muti",,,,,,,,,,,,,,,
101,69,2022-03-09 07:27:01,2022-03-09 07:27:01,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/161334', 'main': 'Reviewe Pertimbangan.pdf', 'docid': 161334, 'files': [{'datasetid': 'document', 'filesize': 847786, 'mime_type': 'application/pdf', 'fileid': 447915, 'hash': '77c422e83a5e9f9f19acfd7840828987', 'filename': 'Reviewe Pertimbangan.pdf', 'hash_type': 'MD5', 'mtime': '2022-03-09 06:38:52', 'objectid': 161334, 'uri': 'http://repository.lppm.unila.ac.id/id/file/447915'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 40041, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/40041,article,['FH1'],,"[{'name': {'family': 'Ahmad', 'honourific': None, 'lineage': None, 'given': 'Irzal Fardiansyah'}, 'id': 'ahmad.irzal@fh.unila.ac.id'}]",2020-05-01 00:00:00.000000000,disk0/00/04/00/41,,archive,2022-03-09 07:27:01,['K1'],Pertimbangan Hukum Hakim dalam Penjatuhan Sanksi Pembinaan Terhadap Anak Pelaku Pencurian dengan Pemberatan,6,show,40041,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,PDIH Fakultas Hukum Universitas Padjadjara,Jurnal Pancasila Law Review,,,,,,,,,,,,,,,,
102,276,2022-02-15 02:53:29,2022-02-15 02:53:29,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 39260, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160544', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'objectid': 160544, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442051', 'fileid': 442051, 'mime_type': 'application/pdf', 'mtime': '2022-02-15 02:43:57', 'hash_type': 'MD5', 'filename': 'Reviewer How Indo.pdf', 'hash': '914d500113369c0ac3d1f6fa1471593e', 'datasetid': 'document', 'filesize': 386062}], 'docid': 160544, 'main': 'Reviewer How Indo.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/39260,conference_item,['FH1'],,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'lineage': None, 'honourific': None, 'family': 'Bayu sujadmiko'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/92/60,,archive,2022-02-15 02:53:29,['K1'],How Indonesia Harmonize the International Trademark System,7,show,39260,,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,FALSE,,,,paper,"ICETLAWBE 2020, Proceedings of The International Conference on Environmental and Technology of Law, Business and Education on Post Covid 19",conference,,,,,,,,,,,,
103,276,2021-10-13 10:13:26,2021-10-13 10:13:26,pub,"[{'docid': 155056, 'main': 'How_Indonesia_Harmonize_the_International_Trademar.pdf', 'files': [{'objectid': 155056, 'uri': 'http://repository.lppm.unila.ac.id/id/file/406077', 'datasetid': 'document', 'filesize': 1884411, 'fileid': 406077, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-10-13 07:45:08', 'hash': 'c256355e85c9399da7d25be5916774af', 'filename': 'How_Indonesia_Harmonize_the_International_Trademar.pdf'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155056', 'eprintid': 34532, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34532,conference_item,['FH1'],,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'honourific': None, 'family': 'Bayu sujadmiko', 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/45/32,,archive,2021-10-13 10:13:26,['K1'],How Indonesia Harmonize the International Trademark System. In: ICETLAWBE 2020,7,show,34532,,Hasil Check Similarity,FALSE,,,,paper,"CETLAWBE 2020, Proceedings of The International Conference on Environmental and Technology of Law, Business and Education on Post Covid 19",conference,,,,,,,,,,,,
104,276,2022-10-03 01:37:16,2022-10-03 01:37:16,submitted,"[{'main': 'pemateri Jurnalistik.pdf', 'docid': 167410, 'files': [{'filesize': 899149, 'datasetid': 'document', 'filename': 'pemateri Jurnalistik.pdf', 'hash': '84296d30927ebcae51294addfea95bb9', 'hash_type': 'MD5', 'mtime': '2022-10-03 00:14:35', 'mime_type': 'application/pdf', 'fileid': 487881, 'uri': 'http://repository.lppm.unila.ac.id/id/file/487881', 'objectid': 167410}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167410', 'rev_number': 1, 'eprintid': 45419, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/45419,image,['FH1'],,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'family': 'Bayu sujadmiko', 'honourific': None, 'lineage': None}}]",1970-01-01 00:00:00.000002020,disk0/00/04/54/19,,archive,2022-10-03 01:37:16,['K1'],Pemateri dalam KegiatanPelatihan Jurnalistik dan Pengukuhan Tim Pers UKM-F MAHKAMAH,7,show,45419,,,,,,,,,,,,,,,,,,,,,
105,276,2022-02-15 02:53:32,2022-02-15 02:53:32,pub,"[{'files': [{'objectid': 160545, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442058', 'mime_type': 'application/pdf', 'fileid': 442058, 'filename': 'Reviewer Pemetaan.pdf', 'hash': '6830cfc880ce228bad2c1752603a63ee', 'hash_type': 'MD5', 'mtime': '2022-02-15 02:46:34', 'datasetid': 'document', 'filesize': 373276}], 'docid': 160545, 'main': 'Reviewer Pemetaan.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160545', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39261, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/39261,book_section,['FH1'],,"[{'name': {'given': 'bayu.sujadmiko@fh.unila.ac.id', 'lineage': None, 'family': 'Bayu sujadmiko', 'honourific': None}}]",1970-01-01 00:00:00.000002020,disk0/00/03/92/61,,archive,2022-02-15 02:53:32,['K1'],Pemetaan Provinsi Lampung Dalam Berkelanjutan,7,show,39261,,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,FALSE,Graha Ilmu Yogyakarta,,Pemetaan Provinsi Lampung Dalam Berkelanjutan,,,,,,,,,,,,,,,
106,276,2022-05-17 08:27:22,2022-05-17 08:27:22,pub,"[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163316', 'rev_number': 1, 'main': 'Unimplemented Board.pdf', 'docid': 163316, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/460776', 'objectid': 163316, 'filesize': 3768427, 'datasetid': 'document', 'mtime': '2022-05-17 07:29:54', 'hash_type': 'MD5', 'hash': '6aa21dd1a54dddeb6b76ab463ac208ff', 'filename': 'Unimplemented Board.pdf', 'fileid': 460776, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 41666, 'security': 'public', 'placement': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/41666,article,['FH1'],,"[{'name': {'lineage': None, 'family': 'Bayu sujadmiko', 'honourific': None, 'given': 'bayu.sujadmiko@fh.unila.ac.id'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/16/66,,archive,2022-05-17 08:27:22,['K1'],Unimplemented of Audit Board Recommendation: Legal Review and Asset Recovery,6,show,41666,,Hasil Check Similarity,FALSE,"Faculty of Law, Universitas Jenederal Soedirman",Jurnal Dinamika Hukum,,,,,,,,,,,,,,,,
107,276,2022-06-20 06:34:47,2022-06-20 06:34:47,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 42639, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'filesize': 348478, 'datasetid': 'document', 'mtime': '2022-06-20 03:51:17', 'hash_type': 'MD5', 'hash': '714bddc937baa6c70aaa9e9ecc5122a1', 'filename': 'Review Unimpl.pdf', 'fileid': 467882, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/467882', 'objectid': 164349}], 'docid': 164349, 'main': 'Review Unimpl.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/164349', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/42639,article,['FH1'],,"[{'name': {'honourific': None, 'family': 'Bayu sujadmiko', 'lineage': None, 'given': 'bayu.sujadmiko@fh.unila.ac.id'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/26/39,,archive,2022-06-20 06:34:47,['K1'],Unimplemented of Audit Board Recommendation: Legal Review and Asset Recovery,6,show,42639,,Hasil Penilaian Sejawat Sebidang atatu Peer Review,FALSE,"Faculty of Law, Universitas Jenederal Soedirman",Jurnal Dinamika Hukum,,,,,,,,,,,,,,,,
108,561,2022-06-06 01:27:41,2022-06-06 01:27:41,pub,"[{'docid': 163814, 'main': 'Sertifikat Hak Cipta EC00202038699 Harmonisasi Pesisir.pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 464158, 'filename': 'Sertifikat Hak Cipta EC00202038699 Harmonisasi Pesisir.pdf', 'hash': '354b10b4c230f198890ab9cf6df8b78d', 'hash_type': 'MD5', 'mtime': '2022-06-06 01:00:06', 'datasetid': 'document', 'filesize': 772425, 'objectid': 163814, 'uri': 'http://repository.lppm.unila.ac.id/id/file/464158'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163814', 'eprintid': 42110, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/42110,patent,['FH1'],Lembaga Penelitian dan Pengabdian kepada Masyarakat Universitas Lampung,"[{'name': {'honourific': None, 'family': 'Budiyono', 'lineage': None, 'given': 'Budiyono'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/21/10,EC00202038699,archive,2022-06-06 01:27:41,['K1'],Harmonisasi Dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa Di Wilayah Pesisir Lampung,7,show,42110,published,,,,,,,,,,,,,,,,,,,,
109,561,2022-06-06 01:27:43,2022-06-06 01:27:43,pub,"[{'main': 'Sertifikat Hak Cipta EC00202038699 Harmonisasi Pesisir.pdf', 'docid': 163815, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/464165', 'objectid': 163815, 'filesize': 772425, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-06-06 01:19:35', 'hash': '354b10b4c230f198890ab9cf6df8b78d', 'filename': 'Sertifikat Hak Cipta EC00202038699 Harmonisasi Pesisir.pdf', 'fileid': 464165, 'mime_type': 'application/pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/163815', 'rev_number': 1, 'eprintid': 42111, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/42111,patent,['FH1'],Lembaga Penelitian dan Pengabdian kepada Masyarakat Universitas Lampung,"[{'name': {'given': 'Budiyono', 'lineage': None, 'family': 'Budiyono', 'honourific': None}}]",1970-01-01 00:00:00.000002020,disk0/00/04/21/11,"EC00202038699, 9 Oktober 2020",archive,2022-06-06 01:27:43,['K1'],Harmonisasi Dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa Di Wilayah Pesisir Lampung,7,show,42111,published,,,,,,,,,,,,,,,,,,,,
110,561,2022-06-08 06:25:00,2022-06-08 06:25:00,pub,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/163896', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/464792', 'objectid': 163896, 'hash_type': 'MD5', 'mtime': '2022-06-08 02:05:43', 'hash': '629408d08138b29072c8e27384da9bb7', 'filename': 'Reviewe Harmonisasi.pdf', 'fileid': 464792, 'mime_type': 'application/pdf', 'filesize': 201941, 'datasetid': 'document'}], 'main': 'Reviewe Harmonisasi.pdf', 'docid': 163896, 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 42201}]",public,http://repository.lppm.unila.ac.id/id/eprint/42201,patent,['FH1'],LPPM UNILA,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Budiyono', 'given': 'Budiyono'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/22/01,EC00202038699,archive,2022-06-08 06:25:00,['K1'],Harmonisasi Dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa Di Wilayah Pesisir Lampung,7,show,42201,published,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
111,561,2022-08-25 07:04:58,2022-08-25 07:04:58,pub,"[{'files': [{'objectid': 166321, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480802', 'fileid': 480802, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-08-25 06:26:56', 'filename': 'HAKI HARMONISASI.pdf', 'hash': '42e46cc335ad994f136efe790028f1b4', 'datasetid': 'document', 'filesize': 17247220}], 'main': 'HAKI HARMONISASI.pdf', 'docid': 166321, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166321', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 44235, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/44235,patent,['FH1'],LPPM UNILA,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Budiyono', 'given': 'Budiyono'}}]",1970-01-01 00:00:00.000002020,disk0/00/04/42/35,EC00202038699,archive,2022-08-25 07:04:58,['K1'],Harmonisasi Dan Sinkronisasi Pengaturan Perencanaan Pembangunan Desa Di Wilayah Pesisir Lampung,7,show,44235,published,,,,,,,,,,,,,,,,,,,,
