,divisions,type,date,dir,publication,issn,creators,pagerange,datestamp,lastmod,userid,full_text_status,uri,refereed,ispublished,number,documents,publisher,date_type,eprintid,subjects,abstract,eprint_status,status_changed,rev_number,volume,metadata_visibility,title,official_url,id_number,pages,patent_applicant,related_url
21,['FMIPA9'],patent,2023-05-23 00:00:00.000000000,disk0_bak/00/05/24/16,,,"[{'name': {'given': 'Azzahra Zulfa', 'lineage': None, 'family': 'Riswinda', 'honourific': None}, 'id': None}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Kurniasari', 'given': 'Dian'}}, {'id': 'wamiliana@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Wamiliana', 'given': 'Wamiliana'}}, {'id': 'warsono.1963@fmipa.unila.ac.id', 'name': {'given': 'Warsono', 'lineage': None, 'honourific': None, 'family': 'Warsono'}}]",,2023-08-21 02:46:35,2023-08-21 02:46:35,752,public,http://repository.lppm.unila.ac.id/id/eprint/52416,,pub,,"[{'docid': 253936, 'main': 'Sertifikat_HaKI Azzahra.pdf', 'files': [{'objectid': 253936, 'uri': 'http://repository.lppm.unila.ac.id/id/file/621275', 'mime_type': 'application/pdf', 'fileid': 621275, 'filename': 'Sertifikat_HaKI Azzahra.pdf', 'hash': 'fd5f857266dede0a1bbeb4114834e437', 'hash_type': 'MD5', 'mtime': '2023-08-20 21:37:59', 'datasetid': 'document', 'filesize': 2109765}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/253936', 'rev_number': 1, 'eprintid': 52416, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",,published,52416,['QA76'],-,archive,2023-08-21 02:46:35,9,,show,"Hybrid Convolutional Neural Network (CNN)-Long Short Term
Memory (LSTM) Untuk Klasifikasi Data Text Penilaian Produk
Nutrimax Food Supplement",,EC00202337386,2.0,Program Komputer,
22,['FMIPA9'],article,2023-01-15 00:00:00.000000000,disk0_bak/00/04/89/79,Science and Technology Indonesia,e -ISSN:2580-4391 p -ISSN:2580-4405,"[{'id': None, 'name': {'family': 'Russel', 'honourific': None, 'lineage': None, 'given': 'Edwin'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Wamiliana', 'given': 'Wamiliana'}, 'id': 'wamiliana@gmail.com'}, {'name': {'given': 'Warsono', 'family': 'Warsono', 'honourific': None, 'lineage': None}, 'id': 'klppm@kpa.unila.ac.id'}, {'name': {'given': 'Nairobi', 'lineage': None, 'honourific': None, 'family': 'Nairobi'}, 'id': 'nairobi@feb.unila.ac.id'}, {'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'lineage': None, 'honourific': None, 'family': 'Usman'}}, {'name': {'given': 'Faiz A. M.', 'lineage': None, 'honourific': None, 'family': 'Elfaki'}, 'id': None}]",144-150,2023-03-17 08:30:24,2023-03-17 08:30:24,791,public,http://repository.lppm.unila.ac.id/id/eprint/48979,TRUE,pub,1.0,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 48979, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/188425', 'rev_number': 1, 'docid': 188425, 'main': 'Analysis Multivariate Time Series Using State Space Model for Forecasting Inflation inSome Sectors of Economy in Indonesia (2).pdf', 'files': [{'filesize': 772449, 'datasetid': 'document', 'filename': 'Analysis Multivariate Time Series Using State Space Model for Forecasting Inflation inSome Sectors of Economy in Indonesia (2).pdf', 'hash': '6acbdd4430e45e5be7ba62b3b2370101', 'hash_type': 'MD5', 'mtime': '2023-03-16 04:50:17', 'mime_type': 'application/pdf', 'fileid': 532855, 'uri': 'http://repository.lppm.unila.ac.id/id/file/532855', 'objectid': 188425}]}]",ARTS Publishing,published,48979,['QA'],"Many analytical methods can be utilized for multivariate time series modeling. One of the analytical models for modeling time seriesdata with multiple variables is the State Space Model. The data to be analyzed in this study is inflation data from expenditure groupssuch as processed foods, beverages, cigarettes, and tobacco; and housing inflation for water, electricity, gas, and fuel from January2001 to December 2021. The aim is to determine the best State Space Model that fits the data for forecasting. In this study, theState Space method will be utilized further with multivariate time series data and represent State Space in Vector Autoregressive(VAR) to determine the relationship between groups of observed variables",archive,2023-03-17 08:30:24,7,8.0,show,Analysis Multivariate Time Series Using State Space Model for Forecasting Inflation inSome Sectors of Economy in Indonesia,https://sciencetechindonesia.com/index.php/jsti/article/view/640/297,https://doi.org/10.26554/sti.2023.8.1.144-150,,,
23,['FMIPA9'],patent,2023-08-09 00:00:00.000000000,disk0_bak/00/05/24/19,,,"[{'name': {'given': 'Dea', 'family': 'Safitri', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'lineage': None, 'family': 'Kurniasari', 'honourific': None, 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'lineage': None, 'family': 'Usman', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Warsono', 'lineage': None, 'given': 'Warsono'}, 'id': 'warsono.1963@fmipa.unila.ac.id'}]",,2023-08-21 02:46:44,2023-08-21 02:46:44,752,public,http://repository.lppm.unila.ac.id/id/eprint/52419,,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 52419, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/253945', 'format': 'text', 'pos': 1, 'files': [{'hash_type': 'MD5', 'mtime': '2023-08-20 21:55:20', 'filename': 'Sertifikat_HAKI Dea.pdf', 'hash': '191f7b6aaf7202e240e8e524dab3ef1f', 'fileid': 621304, 'mime_type': 'application/pdf', 'filesize': 2109114, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/621304', 'objectid': 253945}], 'docid': 253945, 'main': 'Sertifikat_HAKI Dea.pdf'}]",,published,52419,['QA76'],,archive,2023-08-21 02:46:44,7,,show,"Peramalan Harga Saham Apple Dengan Metode Hybrid Vector
Autoregressive Integrate Moving Average (VARIMA) - Long Short
Term Memory (LSTM)",,EC00202365077,2.0,Program Komputer,
24,['FMIPA9'],article,2023-01-24 00:00:00.000000000,disk0_bak/00/04/81/60,International Journal of Innovative Research and Scientific Studies,2617-6548,"[{'name': {'lineage': None, 'family': 'Saidi', 'honourific': None, 'given': 'Subian'}, 'id': 'subian.saidi@fmipa.unila.ac.id'}, {'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Nisa', 'honourific': None, 'given': 'Khoirin'}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}]",242-249,2023-01-30 01:47:54,2023-01-30 01:47:54,959,public,http://repository.lppm.unila.ac.id/id/eprint/48160,TRUE,pub,2.0,"[{'docid': 187392, 'main': 'Environmental-based diseases IJIRSS SCoupus.pdf', 'files': [{'objectid': 187392, 'uri': 'http://repository.lppm.unila.ac.id/id/file/526380', 'datasetid': 'document', 'filesize': 569986, 'mime_type': 'application/pdf', 'fileid': 526380, 'hash': '90046a0d45e99c9b7612d5aa1d07d07a', 'filename': 'Environmental-based diseases IJIRSS SCoupus.pdf', 'hash_type': 'MD5', 'mtime': '2023-01-30 00:29:10'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/187392', 'eprintid': 48160, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",Innovative Research Publishing,published,48160,['QA'],,archive,2023-01-30 01:47:54,7,6.0,show,"Environmental-based diseases of students in urban and rural areas, Lampung province,
Indonesia",http://www.ijirss.com/index.php/ijirss/index,10.53894/ijirss.v6i2.1249,,,[{'url': 'http://www.ijirss.com/'}]
25,['FMIPA9'],patent,2023-08-01 00:00:00.000000000,disk0_bak/00/05/24/23,,,"[{'id': None, 'name': {'lineage': None, 'family': 'Salsabila', 'honourific': None, 'given': 'Anindya Dafa'}}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'lineage': None, 'honourific': None, 'family': 'Kurniasari'}}, {'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'honourific': None, 'family': 'Usman', 'lineage': None}}, {'name': {'honourific': None, 'family': 'Warsito', 'lineage': None, 'given': 'Warsito'}, 'id': 'warsito@fmipa.unila.ac.id'}]",,2023-08-21 02:46:50,2023-08-21 02:46:50,752,public,http://repository.lppm.unila.ac.id/id/eprint/52423,,pub,,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/253978', 'docid': 253978, 'main': 'Sertifikat HAKI_Anindya Dafa Salsabila.pdf', 'files': [{'datasetid': 'document', 'filesize': 2109314, 'fileid': 621361, 'mime_type': 'application/pdf', 'mtime': '2023-08-20 22:35:28', 'hash_type': 'MD5', 'hash': '502ff4038daca99c346bf18780f0c6f7', 'filename': 'Sertifikat HAKI_Anindya Dafa Salsabila.pdf', 'objectid': 253978, 'uri': 'http://repository.lppm.unila.ac.id/id/file/621361'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 52423, 'placement': 1, 'security': 'public'}]",,published,52423,['QA76'],,archive,2023-08-21 02:46:50,7,,show,"Peramalan Suhu Minimum Mingguan Dengan Metode Hybrid
Seasonal Autoregressive Integrated Moving Average (SARIMA) -
Long Short Term Memory (LSTM)",,EC00202361887,2.0,Program Komputer,
26,['FMIPA9'],article,2023-06-30 00:00:00.000000000,disk0_bak/00/05/22/54,Jurnal Buguh,P-ISSN : 2776-3749 E-ISSN : 2808-1412,"[{'name': {'honourific': None, 'family': 'Setiawan', 'lineage': None, 'given': 'Eri'}, 'id': None}, {'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Herawati', 'given': 'Netti'}}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'lineage': None, 'family': 'Nisa', 'honourific': None}}, {'name': {'given': 'Subian', 'family': 'Saidi', 'honourific': None, 'lineage': None}, 'id': 'subian.saidi@fmipa.unila.ac.id'}, {'name': {'given': 'Ruby', 'lineage': None, 'honourific': None, 'family': 'Tiryono'}, 'id': 'tiryono.1962@fmipa.unila.ac.id'}]",118-125,2023-07-14 01:41:19,2023-07-14 01:41:19,959,public,http://repository.lppm.unila.ac.id/id/eprint/52254,TRUE,pub,2.0,"[{'language': 'en', 'mime_type': 'text/html', 'placement': 1, 'security': 'public', 'eprintid': 52254, 'uri': 'http://repository.lppm.unila.ac.id/id/document/252997', 'rev_number': 2, 'pos': 1, 'format': 'text', 'files': [{'filesize': 3523, 'datasetid': 'document', 'hash': '33338d7dba73c04d4fbb05f255d2550e', 'filename': 113, 'mtime': '2023-07-13 03:30:57', 'hash_type': 'MD5', 'mime_type': 'text/html', 'fileid': 619244, 'uri': 'http://repository.lppm.unila.ac.id/id/file/619244', 'objectid': 252997}], 'main': 113, 'docid': 252997}]",Badan Pengelola KKN UNila,published,52254,['Q1'],,archive,2023-07-14 01:41:19,8,3.0,show,"LUBANG BIOPORI: SOLUSI BERKELANJUTAN DALAM
MENGELOLA SAMPAH ORGANIK DI DESA NEGERI NGARIP",https://jurnalbuguh.unila.ac.id/index.php/buguh,https://doi.org/10.23960/buguh.v3n2.2145,,,[{'url': 'https://jurnalbuguh.unila.ac.id/index.php/buguh/article/view/2145'}]
27,['FMIPA9'],article,2023-05-19 00:00:00.000000000,disk0_bak/00/05/18/24,MATHunesa : Jurnal Ilmiah Matematika,2716-506X,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Setiawan', 'given': 'Eri'}, 'id': None}, {'name': {'given': 'Aang', 'family': 'Nuryaman', 'honourific': None, 'lineage': None}, 'id': 'aangnuryaman@gmail.com'}, {'id': 'usman_alfha@yahoo.com', 'name': {'given': 'Mustofa', 'lineage': None, 'family': 'Usman', 'honourific': None}}]",8-16,2023-05-19 06:56:03,2023-05-19 06:56:03,713,public,http://repository.lppm.unila.ac.id/id/eprint/51824,TRUE,pub,1.0,"[{'docid': 250610, 'main': 'jurnal 2023 siger math.pdf', 'files': [{'filesize': 1246848, 'datasetid': 'document', 'hash': '114e451c9a18cde0156b676881310de4', 'filename': 'jurnal 2023 siger math.pdf', 'mtime': '2023-05-19 02:39:32', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 613989, 'uri': 'http://repository.lppm.unila.ac.id/id/file/613989', 'objectid': 250610}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/250610', 'eprintid': 51824, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]","Jurusan Matematika, FMIPA Universitas Negeri Surabaya",published,51824,['QA'],"Peramalan adalah usaha untuk memperkirakan kejadian di masa depan dengan mengacu pada trend dari data atau data historis. Beberapa metode yang umum digunakan dalam peramalan data deret waktu termasuk Autoregressive Integrated Moving Average (ARIMA), Exponential Smoothing, dan Seasonal Autoregressive Integrated Moving Average (SARIMA). Namun, teknik-teknik peramalan tersebut memiliki
kelemahan atau kekurangan, seperti membutuhkan data yang memiliki sifat stasioner dan tingkat akurasi yang terkadang kurang baik. Peneliti banyak yang mengadopsi metode Jaringan Saraf Tiruan untuk mengatasi kelemahan tersebut, seperti Backpropagation Neural Network. Metode Backpropagation Neural Network terbukti sangat efektif dalam melakukan peramalan di bidang ekonomi. Permasalah ekonomi
yang dianggap menjadi permasalahan besar dan belum teratasi sampai saat ini yaitu inflasi. Dalam penelitian ini, data yang digunakan yaitu data inflasi dari periode Januari 2000 hingga Oktober 2022 dengan
menggunakan metode Backpropagation Neural Network untuk meramalkannya. Hasil penelitian menunjukan
bahwa pembagian data 50% untuk pelatihan (training) dan 50% untuk pengujian (testing) merupakan proporsi pembagian terbaik, dengan menggunakan fungsi aktivasi sigmoid biner serta arsitektur jaringan 12-21-1. Nilai Mean Square Error (MSE) pada tahap pelatihan adalah 0.00067535, sedangkan pada tahap pengujian adalah 0.0767. Berdasarkan peramalan, inflasi tertinggi diperkirakan terjadi inflasi sebesar 0.5579 pada bulan Oktober 2023, sementara inflasi terendah sebesar 0.203 yang diperkirakan terjadi pada bulan
Februari 2023.

Kata Kunci: Backpropagation Neural Network, Deret Waktu, Jaringan Syaraf Tiruan, Inflasi, dan Peramalan",archive,2023-05-19 06:56:03,6,1.0,show,"IMPLEMENTASI METODE BACKPROPAGATION NEURAL NETWORK DALAM
MERAMALKAN TINGKAT INFLASI DI INDONESIA",https://ejournal.unesa.ac.id/index.php/mathunesa,,,,
28,['FMIPA9'],patent,2023-08-09 00:00:00.000000000,disk0_bak/00/05/24/20,,,"[{'id': None, 'name': {'given': 'Tiara Pramay', 'family': 'Shella', 'honourific': None, 'lineage': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Kurniasari', 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Usman', 'honourific': None, 'given': 'Mustofa'}, 'id': 'usman_alfha@yahoo.com'}, {'id': 'warsono.1963@fmipa.unila.ac.id', 'name': {'given': 'Warsono', 'family': 'Warsono', 'honourific': None, 'lineage': None}}]",,2023-08-21 02:46:46,2023-08-21 02:46:46,752,public,http://repository.lppm.unila.ac.id/id/eprint/52420,,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 52420, 'uri': 'http://repository.lppm.unila.ac.id/id/document/253950', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 2109300, 'datasetid': 'document', 'hash': 'a8c4c5cdf3be0d44d5def59f69829dcc', 'filename': 'Sertifikat_HaKI Tiara Pramay Shella.pdf', 'hash_type': 'MD5', 'mtime': '2023-08-20 21:58:18', 'mime_type': 'application/pdf', 'fileid': 621315, 'uri': 'http://repository.lppm.unila.ac.id/id/file/621315', 'objectid': 253950}], 'docid': 253950, 'main': 'Sertifikat_HaKI Tiara Pramay Shella.pdf'}]",,published,52420,['QA76'],,archive,2023-08-21 02:46:46,7,,show,"Hybrid Autoregressive Integrate Moving Average (ARIMA) - Gated
Recurrent Unit (GRU) Dalam Peramalan Harga Sawit Pada PT.
Sawit Sumbermas Sarana Di Kalimantan Tengah",,EC00202365120,2.0,Program Komputer,
29,['FMIPA9'],patent,2023-07-18 00:00:00.000000000,disk0_bak/00/05/24/18,,,"[{'name': {'given': 'Zida Bunga', 'family': 'Sobara', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Kurniasari', 'given': 'Dian'}}, {'name': {'given': 'Aang', 'lineage': None, 'family': 'Nuryaman', 'honourific': None}, 'id': 'aang.nuryaman@fmipa.unila.ac.id'}, {'name': {'given': 'Warsono', 'family': 'Warsono', 'honourific': None, 'lineage': None}, 'id': 'warsono.1963@fmipa.unila.ac.id'}]",,2023-08-21 02:46:42,2023-08-21 02:46:42,752,public,http://repository.lppm.unila.ac.id/id/eprint/52418,,pub,,"[{'eprintid': 52418, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 253943, 'main': 'Sertifikat_HaKI Ziga Bunga.pdf', 'files': [{'fileid': 621296, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2023-08-20 21:50:05', 'filename': 'Sertifikat_HaKI Ziga Bunga.pdf', 'hash': 'd9316c0ef5c7d3ad2bc2fc035c312ed5', 'datasetid': 'document', 'filesize': 2109220, 'objectid': 253943, 'uri': 'http://repository.lppm.unila.ac.id/id/file/621296'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/253943', 'rev_number': 1}]",,published,52418,['QA76'],,archive,2023-08-21 02:46:42,7,,show,"Klasifikasi Electronic Health Record (EHR) Menggunakan Long
Short-Term Memory (LSTM) Dan Gated Recurrent Unit (GRU)",,EC00202356460,2.0,Program Komputer,
30,['FMIPA9'],article,2023-04-19 00:00:00.000000000,disk0_bak/00/05/11/92,Science and Technology Indonesia,e -ISSN:2580-4391 p -ISSN:2580-4405,"[{'id': 'wamiliana@gmail.com', 'name': {'honourific': None, 'family': 'Wamiliana', 'lineage': None, 'given': 'Wamiliana'}}, {'id': None, 'name': {'given': 'Attiya', 'honourific': None, 'family': 'Yuliana', 'lineage': None}}, {'id': 'fitriani_mathunila@yahoo.co.id', 'name': {'family': 'Fitriani', 'honourific': None, 'lineage': None, 'given': 'Fitriani'}}]",330-337,2023-05-08 03:12:57,2023-05-08 03:12:57,791,public,http://repository.lppm.unila.ac.id/id/eprint/51192,TRUE,pub,2.0,"[{'placement': 1, 'security': 'public', 'eprintid': 51192, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/550154', 'objectid': 190926, 'hash': 'd052dbcc4a270d879e49491572722fed', 'filename': 'The Relationship of Multiset, Stirling Number, Bell Number, and Catalan Number.pdf', 'mtime': '2023-05-08 02:24:38', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 550154, 'filesize': 606183, 'datasetid': 'document'}], 'main': 'The Relationship of Multiset, Stirling Number, Bell Number, and Catalan Number.pdf', 'docid': 190926, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190926', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",ARTS Publishing,published,51192,['QA'],"Catalan numbers is not as famous as Fibonacci numbers, however this number has own its beauty and arts. Catalan numbers was discovered by Ming Antu in 1730, however, this numbers is credited to Eugene Catalan when he was studying parentheses in 1838. Catalan numbers mostly occurs in counting or enumeration problems. The Catalan numbers can be defined in more than one forms, and the most famous form is Cn = 1/n+1 (2n, n). In this study we will discuss the multiset construction and the relationship of the results of Multiset with Stirling, Bell, and Catalan numbers.

Keywords
Counting, Enumeration, Multiset, Catalan Numbers, Stirling Numbers",archive,2023-05-08 03:12:57,7,8.0,show,"he Relationship of Multiset, Stirling Number, Bell Number, and Catalan Number",https://sciencetechindonesia.com/index.php/jsti/article/view/712,https://doi.org/10.26554/sti.2023.8.2.330-337,,,
31,['FMIPA9'],article,2023-05-18 00:00:00.000000000,disk0_bak/00/05/18/14,Jurnal Siger Matematika,"2721-5849 (p), 2721-6853(e)","[{'name': {'given': 'Widiarti', 'family': 'Widiarti', 'honourific': None, 'lineage': None}, 'id': 'widiarti08@gmail.com'}, {'id': 'agus.sutrisno@fmipa.unila.ac.id', 'name': {'given': 'Agus', 'honourific': None, 'family': 'Sutrisno', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Usman', 'honourific': None, 'given': 'Mustofa'}, 'id': 'usman_alfha@yahoo.com'}]",17-22,2023-05-19 01:29:46,2023-05-19 01:29:46,33,public,http://repository.lppm.unila.ac.id/id/eprint/51814,TRUE,pub,1.0,"[{'files': [{'datasetid': 'document', 'filesize': 439264, 'fileid': 613829, 'mime_type': 'application/pdf', 'mtime': '2023-05-18 21:19:11', 'hash_type': 'MD5', 'filename': 'Pemodelan Dinamis Distribusi Lag_Dora Panny, Widiarti, dkk_Jurnal Siger.pdf', 'hash': 'fa000de31bb4001fdfe8aef7b196ec2e', 'objectid': 250551, 'uri': 'http://repository.lppm.unila.ac.id/id/file/613829'}], 'docid': 250551, 'main': 'Pemodelan Dinamis Distribusi Lag_Dora Panny, Widiarti, dkk_Jurnal Siger.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/250551', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 51814, 'mime_type': 'application/pdf', 'language': 'en'}]","Jurusan Matematika, Universitas Lampung",published,51814,['QA'],"Distributed lag model atau model lag terdistribusi termasuk model dinamis sebab pengaruh perubahan satu unit dalam nilai variabel bebas (X) terdistribusi selama periode waktu. Model lag terdistribusi ada 2 jenis, yaitu: model infinite lag dan model finite lag. Pemodelan infinite lag memakai metode Koyck dan pemodelan finite lag menggunakan metode Almon. Model lag terdistribusi digunakan untuk memvisualkan dampak
yang dilakukan oleh variabel bebas terhadap variabel tak bebas. Penelitian ini bertujuan mengaplikasikan model dinamis distributed lag melalui pemakaian metode transformasi Koyck dan metode transformasi Almon untuk mengkaji pengaruh kurs rupiah Indonesia terhadap nilai ekspor garmen PT. Shinwon ke mancanegara dan menentukan model terbaik dalam pemodelan dinamis distributed lag dengan memakai metode transformasi Koyck dan metode transformasi Almon. Hasil penelitian menunjukkan bahwa pemodelan dinamis distributed lag dengan memakai metode transformasi Almon lebih baik dibanding transformasi Koyck.

Kata kunci : Model lag terdistribusi, Metode Koyck, Metode Almon, Kurs Indonesia, Ekspor.",archive,2023-05-19 01:29:46,6,4.0,show,Pemodelan Dinamis Distributed Lag Dengan Menggunakan Metode Koyck Dan Metode Almon,https://jurnal.fmipa.unila.ac.id/JSM/index,,,,
32,['FMIPA9'],article,2023-05-04 00:00:00.000000000,disk0_bak/00/05/11/95,Jurnal Pengabdian Masyarakat Tapis Berseri,2830-6945,"[{'id': 'widiarti08@gmail.com', 'name': {'lineage': None, 'family': 'Widiarti', 'honourific': None, 'given': 'Widiarti'}}, {'name': {'given': 'Mustofa', 'lineage': None, 'honourific': None, 'family': 'Usman'}, 'id': 'usman_alfha@yahoo.com'}, {'id': 'wamiliana@gmail.com', 'name': {'given': 'Wamiliana', 'lineage': None, 'family': 'Wamiliana', 'honourific': None}}, {'id': 'uya.jujun@gmail.com', 'name': {'given': 'Nuning', 'honourific': None, 'family': 'Nurcahyani', 'lineage': None}}, {'name': {'given': 'Jani', 'lineage': None, 'family': 'Master', 'honourific': None}, 'id': 'j.janter@gmail.com'}]",,2023-05-08 03:13:02,2023-05-08 03:13:02,33,public,http://repository.lppm.unila.ac.id/id/eprint/51195,TRUE,pub,1.0,"[{'eprintid': 51195, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Jurnal PKM Widiarti dkk.pdf', 'docid': 190929, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/550182', 'objectid': 190929, 'filesize': 712471, 'datasetid': 'document', 'filename': 'Jurnal PKM Widiarti dkk.pdf', 'hash': '9a363b96b365c74784eeb56cab317995', 'mtime': '2023-05-08 02:55:51', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 550182}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/190929', 'rev_number': 1}]",Pusat Studi Teknologi Informasi Fakultas Ilmu Komputer Universitas Bandar,published,51195,['Q1'],"Upaya pelestarian anggrek, khususnya anggrek spesies merupakan salah satu kegiatan konservasi lingkungan hidup. Dalam rangka pelestarian lingkungan, lingkungan kampus sudah dipenuhi berbagai pohon-pohon rindang dan tinggi, yang sangat sesuai untuk habitat anggrek hutan. Adanya tanaman-tanaman ini merupakan salah satu upaya konservasi lingkungan, keindahan, dan pengurangan gas CO2. Untuk menambah keindahannya, pohon-pohon besar yang ada di
lingkungan taman kampus dapat ditempel berbagai jenis anggrek yang sesuai dengan habitatnya seperti amabilis, retusa, bulbophyllum, aphyllum, dan dendrobium. Anggrek, selain indah dan cantik, juga akan mengurangi kadar CO2 di udara sehingga penanaman anggrek di lingkungan
kampus akan berdampak baik terhadap peringkat greenmetric. Tujuan kegiatan pengabdian ini adalah untuk: (1) melestarikan anggrek spesies khususnya amabilis yang merupakan spesies asli Lampung, (2) mengurangi CO2 dan meningkatkan peringkat greenmetric. Kegiatan ini melibatkan
tim dosen, mahasiswa, dan staff untuk membantu merawat tanaman anggrek. Tingkat keberhasilan hidup anggrek untuk beradaptasi di lingkungan kampus sangat baik (lebih dari 95%). Partisipasi dan antusiasme masyarakat dan civitas akademika di lingkungan kampus juga sangat baik. Hal ini ditandai dengan pertumbuhan anggrek yang baik dan masih utuhnya plant anggrek yang ditanam.",archive,2023-05-08 03:13:02,7,2.0,show,"Konservasi Anggrek Dan Peningkatan Peringkat Greenmetric
Melalui Kegiatan Penanaman Anggrek Di Kampus",https://tapisberseri.ubl.ac.id/index.php/jpmtapisberseri,10.36448/jpmtb.v2i1.39,,,
